nohup: ignoring input
Namespace(attack_method='AGIA', cuda=True, dataset='Pubmed', debug=True, defense_mode='none', device_id=2, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=32, homo_boost_thrd=0.5, homo_loss_weight=200.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.15, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GNNGuard', thrd=0.5, train_lr=0.01, trigger_prob=0.5, trigger_size=3, trojan_epochs=1500, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[19717, 500], edge_index=[2, 88648], y=[19717], train_mask=[19717], val_mask=[19717], test_mask=[19717])
Length of training set: 3943
Training benign model Finished!
Benign CA: 0.3810
./selected_nodes/Pubmed/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.0977574586868286
acc_val: 0.4079
Epoch 10, training loss: 0.9774625897407532
acc_val: 0.6585
Epoch 20, training loss: 0.8631055951118469
acc_val: 0.7174
Epoch 30, training loss: 0.7565116286277771
acc_val: 0.7900
Epoch 40, training loss: 0.6646937727928162
acc_val: 0.8209
Epoch 50, training loss: 0.6035282015800476
acc_val: 0.8321
Epoch 60, training loss: 0.5616564154624939
acc_val: 0.8437
Epoch 70, training loss: 0.5309169888496399
acc_val: 0.8498
Epoch 80, training loss: 0.5117023587226868
acc_val: 0.8493
Epoch 90, training loss: 0.4920107424259186
acc_val: 0.8554
Epoch 100, training loss: 0.4745520055294037
acc_val: 0.8579
Epoch 110, training loss: 0.4643174111843109
acc_val: 0.8559
Epoch 120, training loss: 0.45630916953086853
acc_val: 0.8610
Epoch 130, training loss: 0.4442738890647888
acc_val: 0.8605
Epoch 140, training loss: 0.4397967755794525
acc_val: 0.8635
Epoch 150, training loss: 0.4333151578903198
acc_val: 0.8630
Epoch 160, training loss: 0.42696985602378845
acc_val: 0.8625
Epoch 170, training loss: 0.4205875098705292
acc_val: 0.8635
Epoch 180, training loss: 0.4133424162864685
acc_val: 0.8661
Epoch 190, training loss: 0.4166029691696167
acc_val: 0.8635
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0385
target class rate on Vs: 0.0000
accuracy on clean test nodes: 0.8224
torch.Size([88648])
torch.Size([19717, 500])
Attacking: Sequential inject 1183/5916 nodes, target 1972/1972 nodes
Attacking: Epoch 0, Loss: 17.08921, Surrogate test score: 0.61714
Attacking: Epoch 1, Loss: 15.94370, Surrogate test score: 0.57353
Attacking: Epoch 2, Loss: 15.17405, Surrogate test score: 0.55274
Attacking: Epoch 3, Loss: 14.56262, Surrogate test score: 0.53448
Attacking: Epoch 4, Loss: 14.06310, Surrogate test score: 0.51876
Attacking: Epoch 5, Loss: 13.68163, Surrogate test score: 0.50710
Attacking: Epoch 6, Loss: 13.38846, Surrogate test score: 0.49797
Attacking: Epoch 7, Loss: 13.14121, Surrogate test score: 0.49087
Attacking: Epoch 8, Loss: 12.95175, Surrogate test score: 0.48631
Attacking: Epoch 9, Loss: 12.80161, Surrogate test score: 0.48276
Attacking: Epoch 10, Loss: 12.66225, Surrogate test score: 0.47617
Attacking: Epoch 11, Loss: 12.53227, Surrogate test score: 0.47312
Attacking: Epoch 12, Loss: 12.42951, Surrogate test score: 0.47160
Attacking: Epoch 13, Loss: 12.34428, Surrogate test score: 0.46957
Attacking: Epoch 14, Loss: 12.26745, Surrogate test score: 0.46704
Attacking: Epoch 15, Loss: 12.19510, Surrogate test score: 0.46450
Attacking: Epoch 16, Loss: 12.13245, Surrogate test score: 0.46349
Attacking: Epoch 17, Loss: 12.06894, Surrogate test score: 0.46146
Attacking: Epoch 18, Loss: 12.00392, Surrogate test score: 0.45892
Attacking: Epoch 19, Loss: 11.93290, Surrogate test score: 0.45791
Attacking: Epoch 20, Loss: 11.87257, Surrogate test score: 0.45690
Attacking: Epoch 21, Loss: 11.82873, Surrogate test score: 0.45639
Attacking: Epoch 22, Loss: 11.79125, Surrogate test score: 0.45588
Attacking: Epoch 23, Loss: 11.75126, Surrogate test score: 0.45538
Attacking: Epoch 24, Loss: 11.71831, Surrogate test score: 0.45335
Attacking: Epoch 25, Loss: 11.68341, Surrogate test score: 0.45233
Attacking: Epoch 26, Loss: 11.65908, Surrogate test score: 0.45183
Attacking: Epoch 27, Loss: 11.63780, Surrogate test score: 0.45081
Attacking: Epoch 28, Loss: 11.61816, Surrogate test score: 0.45030
Attacking: Epoch 29, Loss: 11.59778, Surrogate test score: 0.44980
Attacking: Epoch 30, Loss: 11.57568, Surrogate test score: 0.44929
Attacking: Epoch 31, Loss: 11.54512, Surrogate test score: 0.44878
Attacking: Epoch 32, Loss: 11.50754, Surrogate test score: 0.44625
Attacking: Epoch 33, Loss: 11.45684, Surrogate test score: 0.44523
Attacking: Epoch 34, Loss: 11.41998, Surrogate test score: 0.44473
Attacking: Epoch 35, Loss: 11.38626, Surrogate test score: 0.44320
Attacking: Epoch 36, Loss: 11.35526, Surrogate test score: 0.44270
Attacking: Epoch 37, Loss: 11.32847, Surrogate test score: 0.44270
Attacking: Epoch 38, Loss: 11.30718, Surrogate test score: 0.44270
Attacking: Epoch 39, Loss: 11.28623, Surrogate test score: 0.44168
Attacking: Epoch 40, Loss: 11.26592, Surrogate test score: 0.44168
Attacking: Epoch 41, Loss: 11.24323, Surrogate test score: 0.44118
Attacking: Epoch 42, Loss: 11.21163, Surrogate test score: 0.44067
Attacking: Epoch 43, Loss: 11.18841, Surrogate test score: 0.44067
Attacking: Epoch 44, Loss: 11.17386, Surrogate test score: 0.44067
Attacking: Epoch 45, Loss: 11.15829, Surrogate test score: 0.44067
Attacking: Epoch 46, Loss: 11.12978, Surrogate test score: 0.43966
Attacking: Epoch 47, Loss: 11.10455, Surrogate test score: 0.43966
Attacking: Epoch 48, Loss: 11.08562, Surrogate test score: 0.43915
Attacking: Epoch 49, Loss: 11.06479, Surrogate test score: 0.43915
Attacking: Epoch 50, Loss: 11.05090, Surrogate test score: 0.43915
Attacking: Epoch 51, Loss: 11.03666, Surrogate test score: 0.43915
Attacking: Epoch 52, Loss: 11.01183, Surrogate test score: 0.43864
Attacking: Epoch 53, Loss: 10.99433, Surrogate test score: 0.43864
Attacking: Epoch 54, Loss: 10.96717, Surrogate test score: 0.43712
Attacking: Epoch 55, Loss: 10.92442, Surrogate test score: 0.43661
Attacking: Epoch 56, Loss: 10.87333, Surrogate test score: 0.43458
Attacking: Epoch 57, Loss: 10.83772, Surrogate test score: 0.43357
Attacking: Epoch 64, Loss: 5.95493, Surrogate test score: 0.25456
Attacking: Epoch 65, Loss: 5.95186, Surrogate test score: 0.25456
Attacking: Epoch 66, Loss: 5.94591, Surrogate test score: 0.25456
Attacking: Epoch 67, Loss: 5.93915, Surrogate test score: 0.25456
Attacking: Epoch 68, Loss: 5.91713, Surrogate test score: 0.25355
Attacking: Epoch 69, Loss: 5.90891, Surrogate test score: 0.25355
Attacking: Epoch 70, Loss: 5.90589, Surrogate test score: 0.25355
Attacking: Epoch 71, Loss: 5.90205, Surrogate test score: 0.25355
Attacking: Epoch 72, Loss: 5.89814, Surrogate test score: 0.25355
Attacking: Epoch 73, Loss: 5.89412, Surrogate test score: 0.25355
Attacking: Epoch 74, Loss: 5.88833, Surrogate test score: 0.25355
Attacking: Epoch 75, Loss: 5.87017, Surrogate test score: 0.25254
Attacking: Epoch 76, Loss: 5.85925, Surrogate test score: 0.25254
Attacking: Epoch 77, Loss: 5.84695, Surrogate test score: 0.25203
Attacking: Epoch 78, Loss: 5.83950, Surrogate test score: 0.25203
Attacking: Epoch 79, Loss: 5.83672, Surrogate test score: 0.25203
Attacking: Epoch 80, Loss: 5.83319, Surrogate test score: 0.25203
Attacking: Epoch 81, Loss: 5.83046, Surrogate test score: 0.25203
Attacking: Epoch 82, Loss: 5.82725, Surrogate test score: 0.25203
Attacking: Epoch 83, Loss: 5.81414, Surrogate test score: 0.25152
Attacking: Epoch 84, Loss: 5.77248, Surrogate test score: 0.25000
Attacking: Epoch 85, Loss: 5.76870, Surrogate test score: 0.25000
Attacking: Epoch 86, Loss: 5.76534, Surrogate test score: 0.25000
Attacking: Epoch 87, Loss: 5.76277, Surrogate test score: 0.25000
Attacking: Epoch 88, Loss: 5.76032, Surrogate test score: 0.25000
Attacking: Epoch 89, Loss: 5.75716, Surrogate test score: 0.25000
Attacking: Epoch 90, Loss: 5.75469, Surrogate test score: 0.25000
Attacking: Epoch 91, Loss: 5.75233, Surrogate test score: 0.25000
Attacking: Epoch 92, Loss: 5.74475, Surrogate test score: 0.24949
Attacking: Epoch 93, Loss: 5.73466, Surrogate test score: 0.24949
Attacking: Epoch 94, Loss: 5.73246, Surrogate test score: 0.24949
Attacking: Epoch 95, Loss: 5.71715, Surrogate test score: 0.24899
Attacking: Epoch 96, Loss: 5.71483, Surrogate test score: 0.24899
Attacking: Epoch 97, Loss: 5.71301, Surrogate test score: 0.24899
Attacking: Epoch 98, Loss: 5.71065, Surrogate test score: 0.24899
Attacking: Epoch 99, Loss: 5.70784, Surrogate test score: 0.24899
Attacking: Epoch 100, Loss: 5.70067, Surrogate test score: 0.24848
Attacking: Epoch 101, Loss: 5.69079, Surrogate test score: 0.24848
Attacking: Epoch 102, Loss: 5.68932, Surrogate test score: 0.24848
Attacking: Epoch 103, Loss: 5.68626, Surrogate test score: 0.24848
Attacking: Epoch 104, Loss: 5.68437, Surrogate test score: 0.24848
Attacking: Epoch 105, Loss: 5.68175, Surrogate test score: 0.24848
Attacking: Epoch 106, Loss: 5.67946, Surrogate test score: 0.24848
Attacking: Epoch 107, Loss: 5.67197, Surrogate test score: 0.24797
Attacking: Epoch 108, Loss: 5.65860, Surrogate test score: 0.24746
Attacking: Epoch 109, Loss: 5.64902, Surrogate test score: 0.24746
Attacking: Epoch 110, Loss: 5.63259, Surrogate test score: 0.24696
Attacking: Epoch 111, Loss: 5.63058, Surrogate test score: 0.24696
Attacking: Epoch 112, Loss: 5.62731, Surrogate test score: 0.24645
Attacking: Epoch 113, Loss: 5.62432, Surrogate test score: 0.24645
Attacking: Epoch 114, Loss: 5.62109, Surrogate test score: 0.24645
Attacking: Epoch 115, Loss: 5.60546, Surrogate test score: 0.24594
Attacking: Epoch 116, Loss: 5.60259, Surrogate test score: 0.24594
Attacking: Epoch 117, Loss: 5.59910, Surrogate test score: 0.24594
Attacking: Epoch 118, Loss: 5.58362, Surrogate test score: 0.24544
Attacking: Epoch 119, Loss: 5.58104, Surrogate test score: 0.24544
Attacking: Epoch 120, Loss: 5.57858, Surrogate test score: 0.24544
Attacking: Epoch 121, Loss: 5.57645, Surrogate test score: 0.24544
Attacking: Epoch 122, Loss: 5.57467, Surrogate test score: 0.24544
Attacking: Epoch 123, Loss: 5.56019, Surrogate test score: 0.24493
Attacking: Epoch 124, Loss: 5.54889, Surrogate test score: 0.24442
Attacking: Epoch 125, Loss: 5.54441, Surrogate test score: 0.24442
Attacking: Epoch 126, Loss: 5.53683, Surrogate test score: 0.24391
Attacking: Epoch 127, Loss: 5.52825, Surrogate test score: 0.24391
Attacking: Epoch 128, Loss: 5.50391, Surrogate test score: 0.24290
Attacking: Epoch 129, Loss: 5.50034, Surrogate test score: 0.24290
Attacking: Epoch 130, Loss: 5.49862, Surrogate test score: 0.24290
Attacking: Epoch 131, Loss: 5.49709, Surrogate test score: 0.24290
Attacking: Epoch 132, Loss: 5.48891, Surrogate test score: 0.24239
Attacking: Epoch 133, Loss: 5.46897, Surrogate test score: 0.24189
Attacking: Epoch 134, Loss: 5.46662, Surrogate test score: 0.24189
Attacking: Epoch 135, Loss: 5.45340, Surrogate test score: 0.24138
Attacking: Epoch 136, Loss: 5.45131, Surrogate test score: 0.24138
Attacking: Epoch 137, Loss: 5.44387, Surrogate test score: 0.24087
Attacking: Epoch 138, Loss: 5.43621, Surrogate test score: 0.24087
Attacking: Epoch 139, Loss: 5.43460, Surrogate test score: 0.24087
Attacking: Epoch 140, Loss: 5.43316, Surrogate test score: 0.24087
Attacking: Epoch 141, Loss: 5.43157, Surrogate test score: 0.24087
Attacking: Epoch 142, Loss: 5.43006, Surrogate test score: 0.24087
Attacking: Epoch 143, Loss: 5.42908, Surrogate test score: 0.24087
Attacking: Epoch 144, Loss: 5.42734, Surrogate test score: 0.24087
Attacking: Epoch 145, Loss: 5.42562, Surrogate test score: 0.24087
Attacking: Epoch 146, Loss: 5.42481, Surrogate test score: 0.24087
Attacking: Epoch 147, Loss: 5.42278, Surrogate test score: 0.24087
Attacking: Epoch 148, Loss: 5.42158, Surrogate test score: 0.24087
Attacking: Epoch 149, Loss: 5.42003, Surrogate test score: 0.24087
Attacking: Epoch 150, Loss: 5.41881, Surrogate test score: 0.24087
Attacking: Epoch 151, Loss: 5.41727, Surrogate test score: 0.24087
Attacking: Epoch 152, Loss: 5.41591, Surrogate test score: 0.24087
Attacking: Epoch 153, Loss: 5.41456, Surrogate test score: 0.24087
Attacking: Epoch 154, Loss: 5.41369, Surrogate test score: 0.24087
Attacking: Epoch 155, Loss: 5.41183, Surrogate test score: 0.24087
Attacking: Epoch 156, Loss: 5.41044, Surrogate test score: 0.24087
Attacking: Epoch 157, Loss: 5.40916, Surrogate test score: 0.24087
Attacking: Epoch 158, Loss: 5.40768, Surrogate test score: 0.24087
Attacking: Epoch 159, Loss: 5.40634, Surrogate test score: 0.24087
Attacking: Epoch 160, Loss: 5.40490, Surrogate test score: 0.24087
Attacking: Epoch 161, Loss: 5.40362, Surrogate test score: 0.24087
Attacking: Epoch 162, Loss: 5.40224, Surrogate test score: 0.24087
Attacking: Epoch 163, Loss: 5.40081, Surrogate test score: 0.24087
Attacking: Epoch 164, Loss: 5.39941, Surrogate test score: 0.24087
Attacking: Epoch 165, Loss: 5.39875, Surrogate test score: 0.24087
Attacking: Epoch 166, Loss: 5.39662, Surrogate test score: 0.24087
Attacking: Epoch 167, Loss: 5.38574, Surrogate test score: 0.24037
Attacking: Epoch 168, Loss: 5.38154, Surrogate test score: 0.24037
Attacking: Epoch 169, Loss: 5.36803, Surrogate test score: 0.23986
Attacking: Epoch 170, Loss: 5.36669, Surrogate test score: 0.23986
Attacking: Epoch 171, Loss: 5.36531, Surrogate test score: 0.23986
Attacking: Epoch 172, Loss: 5.36390, Surrogate test score: 0.23935
Attacking: Epoch 173, Loss: 5.35011, Surrogate test score: 0.23884
Attacking: Epoch 174, Loss: 5.34878, Surrogate test score: 0.23884
Attacking: Epoch 175, Loss: 5.34703, Surrogate test score: 0.23884
Attacking: Epoch 176, Loss: 5.34533, Surrogate test score: 0.23884
Attacking: Epoch 177, Loss: 5.34362, Surrogate test score: 0.23884
Attacking: Epoch 178, Loss: 5.34171, Surrogate test score: 0.23884
Attacking: Epoch 179, Loss: 5.32911, Surrogate test score: 0.23834
Attacking: Epoch 180, Loss: 5.32598, Surrogate test score: 0.23834
Attacking: Epoch 181, Loss: 5.32419, Surrogate test score: 0.23834
Attacking: Epoch 182, Loss: 5.32424, Surrogate test score: 0.23834
Attacking: Epoch 183, Loss: 5.32074, Surrogate test score: 0.23834
Attacking: Epoch 184, Loss: 5.31910, Surrogate test score: 0.23834
Attacking: Epoch 185, Loss: 5.31760, Surrogate test score: 0.23834
Attacking: Epoch 186, Loss: 5.31607, Surrogate test score: 0.23834
Attacking: Epoch 187, Loss: 5.31469, Surrogate test score: 0.23834
Attacking: Epoch 188, Loss: 5.31342, Surrogate test score: 0.23834
Attacking: Epoch 189, Loss: 5.31221, Surrogate test score: 0.23834
Attacking: Epoch 190, Loss: 5.31104, Surrogate test score: 0.23834
Attacking: Epoch 191, Loss: 5.30999, Surrogate test score: 0.23834
Attacking: Epoch 192, Loss: 5.30892, Surrogate test score: 0.23834
Attacking: Epoch 193, Loss: 5.30785, Surrogate test score: 0.23834
Attacking: Epoch 194, Loss: 5.30689, Surrogate test score: 0.23834
Attacking: Epoch 195, Loss: 5.30610, Surrogate test score: 0.23834
Attacking: Epoch 196, Loss: 5.30479, Surrogate test score: 0.23834
Attacking: Epoch 197, Loss: 5.30382, Surrogate test score: 0.23834
Attacking: Epoch 198, Loss: 5.30290, Surrogate test score: 0.23834
Attacking: Epoch 199, Loss: 5.30189, Surrogate test score: 0.23834
Attacking: Epoch 200, Loss: 5.30088, Surrogate test score: 0.23834
Attacking: Epoch 201, Loss: 5.29991, Surrogate test score: 0.23834
Attacking: Epoch 202, Loss: 5.29892, Surrogate test score: 0.23834
Attacking: Epoch 203, Loss: 5.29795, Surrogate test score: 0.23834
Attacking: Epoch 204, Loss: 5.29700, Surrogate test score: 0.23834
Attacking: Epoch 205, Loss: 5.29598, Surrogate test score: 0.23834
Attacking: Epoch 206, Loss: 5.29502, Surrogate test score: 0.23834
Attacking: Epoch 207, Loss: 5.29407, Surrogate test score: 0.23834
Attacking: Epoch 208, Loss: 5.29303, Surrogate test score: 0.23834
Attacking: Epoch 209, Loss: 5.29205, Surrogate test score: 0.23834
Attacking: Epoch 210, Loss: 5.29116, Surrogate test score: 0.23834
Attacking: Epoch 211, Loss: 5.29012, Surrogate test score: 0.23834
Attacking: Epoch 212, Loss: 5.28944, Surrogate test score: 0.23834
Attacking: Epoch 213, Loss: 5.28825, Surrogate test score: 0.23834
Attacking: Epoch 214, Loss: 5.28724, Surrogate test score: 0.23834
Attacking: Epoch 215, Loss: 5.27635, Surrogate test score: 0.23783
Attacking: Epoch 216, Loss: 5.27329, Surrogate test score: 0.23783
Attacking: Epoch 217, Loss: 5.27275, Surrogate test score: 0.23783
Attacking: Epoch 218, Loss: 5.27150, Surrogate test score: 0.23783
Attacking: Epoch 219, Loss: 5.27064, Surrogate test score: 0.23783
Attacking: Epoch 220, Loss: 5.26976, Surrogate test score: 0.23783
Attacking: Epoch 221, Loss: 5.26889, Surrogate test score: 0.23783
Attacking: Epoch 222, Loss: 5.26802, Surrogate test score: 0.23783
Attacking: Epoch 223, Loss: 5.26720, Surrogate test score: 0.23783
Attacking: Epoch 224, Loss: 5.26629, Surrogate test score: 0.23783
Attacking: Epoch 225, Loss: 5.26555, Surrogate test score: 0.23783
Attacking: Epoch 226, Loss: 5.26452, Surrogate test score: 0.23783
Attacking: Epoch 227, Loss: 5.26370, Surrogate test score: 0.23783
Attacking: Epoch 228, Loss: 5.26292, Surrogate test score: 0.23783
Attacking: Epoch 229, Loss: 5.26198, Surrogate test score: 0.23783
Attacking: Epoch 230, Loss: 5.26117, Surrogate test score: 0.23783
Attacking: Epoch 231, Loss: 5.26029, Surrogate test score: 0.23783
Attacking: Epoch 232, Loss: 5.25949, Surrogate test score: 0.23783
Attacking: Epoch 233, Loss: 5.25674, Surrogate test score: 0.23783
Attacking: Epoch 234, Loss: 5.24540, Surrogate test score: 0.23732
Attacking: Epoch 235, Loss: 5.23473, Surrogate test score: 0.23682
Attacking: Epoch 236, Loss: 5.23183, Surrogate test score: 0.23682
Attacking: Epoch 237, Loss: 5.23101, Surrogate test score: 0.23682
Attacking: Epoch 238, Loss: 5.23023, Surrogate test score: 0.23682
Attacking: Epoch 239, Loss: 5.22965, Surrogate test score: 0.23682
Attacking: Epoch 240, Loss: 5.22867, Surrogate test score: 0.23682
Attacking: Epoch 241, Loss: 5.22794, Surrogate test score: 0.23682
Attacking: Epoch 242, Loss: 5.22723, Surrogate test score: 0.23682
Attacking: Epoch 243, Loss: 5.22646, Surrogate test score: 0.23682
Attacking: Epoch 244, Loss: 5.22577, Surrogate test score: 0.23682
Attacking: Epoch 245, Loss: 5.22533, Surrogate test score: 0.23682
Attacking: Epoch 246, Loss: 5.22442, Surrogate test score: 0.23682
Attacking: Epoch 247, Loss: 5.22373, Surrogate test score: 0.23682
Attacking: Epoch 248, Loss: 5.22304, Surrogate test score: 0.23682
Attacking: Epoch 249, Loss: 5.22237, Surrogate test score: 0.23682
Attacking: Epoch 250, Loss: 5.22161, Surrogate test score: 0.23682
Attacking: Epoch 251, Loss: 5.22086, Surrogate test score: 0.23682
Attacking: Epoch 252, Loss: 5.22008, Surrogate test score: 0.23682
Attacking: Epoch 253, Loss: 5.21938, Surrogate test score: 0.23682
Attacking: Epoch 254, Loss: 5.21850, Surrogate test score: 0.23682
Attacking: Epoch 255, Loss: 5.21769, Surrogate test score: 0.23682
Attacking: Epoch 256, Loss: 5.21688, Surrogate test score: 0.23682
Attacking: Epoch 257, Loss: 5.21614, Surrogate test score: 0.23682
Attacking: Epoch 258, Loss: 5.21523, Surrogate test score: 0.23682
Attacking: Epoch 259, Loss: 5.21442, Surrogate test score: 0.23682
Attacking: Epoch 260, Loss: 5.21362, Surrogate test score: 0.23682
Attacking: Epoch 261, Loss: 5.21288, Surrogate test score: 0.23682
Attacking: Epoch 262, Loss: 5.21202, Surrogate test score: 0.23682
Attacking: Epoch 263, Loss: 5.21124, Surrogate test score: 0.23682
Attacking: Epoch 264, Loss: 5.21056, Surrogate test score: 0.23682
Attacking: Epoch 265, Loss: 5.20969, Surrogate test score: 0.23682
Attacking: Epoch 266, Loss: 5.20897, Surrogate test score: 0.23682
Attacking: Epoch 267, Loss: 5.20823, Surrogate test score: 0.23682
Attacking: Epoch 268, Loss: 5.20750, Surrogate test score: 0.23682
Attacking: Epoch 269, Loss: 5.20678, Surrogate test score: 0.23682
Attacking: Epoch 270, Loss: 5.20609, Surrogate test score: 0.23682
Attacking: Epoch 271, Loss: 5.20539, Surrogate test score: 0.23682
Attacking: Epoch 272, Loss: 5.20458, Surrogate test score: 0.23682
Attacking: Epoch 273, Loss: 5.20397, Surrogate test score: 0.23682
Attacking: Epoch 274, Loss: 5.20316, Surrogate test score: 0.23682
Attacking: Epoch 275, Loss: 5.20247, Surrogate test score: 0.23682
Attacking: Epoch 276, Loss: 5.20176, Surrogate test score: 0.23682
Attacking: Epoch 277, Loss: 5.20105, Surrogate test score: 0.23682
Attacking: Epoch 278, Loss: 5.20037, Surrogate test score: 0.23682
Attacking: Epoch 279, Loss: 5.19967, Surrogate test score: 0.23682
Attacking: Epoch 280, Loss: 5.19896, Surrogate test score: 0.23682
Attacking: Epoch 281, Loss: 5.19829, Surrogate test score: 0.23682
Attacking: Epoch 282, Loss: 5.19759, Surrogate test score: 0.23682
Attacking: Epoch 283, Loss: 5.19685, Surrogate test score: 0.23682
Attacking: Epoch 284, Loss: 5.19619, Surrogate test score: 0.23682
Attacking: Epoch 285, Loss: 5.19548, Surrogate test score: 0.23682
Attacking: Epoch 286, Loss: 5.19483, Surrogate test score: 0.23682
Attacking: Epoch 287, Loss: 5.19412, Surrogate test score: 0.23682
Attacking: Epoch 288, Loss: 5.19346, Surrogate test score: 0.23682
Attacking: Epoch 289, Loss: 5.19281, Surrogate test score: 0.23682
Attacking: Epoch 290, Loss: 5.19217, Surrogate test score: 0.23682
Attacking: Epoch 291, Loss: 5.19159, Surrogate test score: 0.23682
Attacking: Epoch 292, Loss: 5.19091, Surrogate test score: 0.23682
Attacking: Epoch 293, Loss: 5.19028, Surrogate test score: 0.23682
Attacking: Epoch 294, Loss: 5.18963, Surrogate test score: 0.23682
Attacking: Epoch 295, Loss: 5.18908, Surrogate test score: 0.23682
Attacking: Epoch 296, Loss: 5.18859, Surrogate test score: 0.23682
Attacking: Epoch 297, Loss: 5.18786, Surrogate test score: 0.23682
Attacking: Epoch 298, Loss: 5.18731, Surrogate test score: 0.23682
Attacking: Epoch 299, Loss: 5.18677, Surrogate test score: 0.23682
Attacking: Epoch 300, Loss: 5.18624, Surrogate test score: 0.23682
Attacking: Epoch 301, Loss: 5.18573, Surrogate test score: 0.23682
Attacking: Epoch 302, Loss: 5.18510, Surrogate test score: 0.23682
Attacking: Epoch 303, Loss: 5.18455, Surrogate test score: 0.23682
Attacking: Epoch 304, Loss: 5.18397, Surrogate test score: 0.23682
Attacking: Epoch 305, Loss: 5.18345, Surrogate test score: 0.23682
Attacking: Epoch 306, Loss: 5.18279, Surrogate test score: 0.23682
Attacking: Epoch 307, Loss: 5.18222, Surrogate test score: 0.23682
Attacking: Epoch 308, Loss: 5.18156, Surrogate test score: 0.23682
Attacking: Epoch 309, Loss: 5.18095, Surrogate test score: 0.23682
Attacking: Epoch 310, Loss: 5.18030, Surrogate test score: 0.23682
Attacking: Epoch 311, Loss: 5.17969, Surrogate test score: 0.23682
Attacking: Epoch 312, Loss: 5.17896, Surrogate test score: 0.23682
Attacking: Epoch 313, Loss: 5.17827, Surrogate test score: 0.23682
Attacking: Epoch 314, Loss: 5.17764, Surrogate test score: 0.23682
Attacking: Epoch 315, Loss: 5.17692, Surrogate test score: 0.23682
Attacking: Epoch 316, Loss: 5.17622, Surrogate test score: 0.23682
Attacking: Epoch 317, Loss: 5.17559, Surrogate test score: 0.23682
Attacking: Epoch 318, Loss: 5.17498, Surrogate test score: 0.23682
Attacking: Epoch 319, Loss: 5.17442, Surrogate test score: 0.23682
Attacking: Epoch 320, Loss: 5.17381, Surrogate test score: 0.23682
Attacking: Epoch 321, Loss: 5.17314, Surrogate test score: 0.23682
Attacking: Epoch 322, Loss: 5.17259, Surrogate test score: 0.23682
Attacking: Epoch 323, Loss: 5.15999, Surrogate test score: 0.23631
Attacking: Epoch 324, Loss: 5.15942, Surrogate test score: 0.23631
Attacking: Epoch 325, Loss: 5.15882, Surrogate test score: 0.23631
Attacking: Epoch 326, Loss: 5.15827, Surrogate test score: 0.23631
Attacking: Epoch 327, Loss: 5.15768, Surrogate test score: 0.23631
Attacking: Epoch 328, Loss: 5.15710, Surrogate test score: 0.23631
Attacking: Epoch 329, Loss: 5.15656, Surrogate test score: 0.23631
Attacking: Epoch 330, Loss: 5.15592, Surrogate test score: 0.23631
Attacking: Epoch 331, Loss: 5.15532, Surrogate test score: 0.23631
Attacking: Epoch 332, Loss: 5.16259, Surrogate test score: 0.23631
Attacking: Epoch 333, Loss: 5.15417, Surrogate test score: 0.23631
Attacking: Epoch 334, Loss: 5.15358, Surrogate test score: 0.23631
Attacking: Epoch 335, Loss: 5.15309, Surrogate test score: 0.23631
Attacking: Epoch 336, Loss: 5.15252, Surrogate test score: 0.23631
Attacking: Epoch 337, Loss: 5.15194, Surrogate test score: 0.23631
Attacking: Epoch 338, Loss: 5.15137, Surrogate test score: 0.23631
Attacking: Epoch 339, Loss: 5.15095, Surrogate test score: 0.23631
Attacking: Epoch 340, Loss: 5.15031, Surrogate test score: 0.23631
Attacking: Epoch 341, Loss: 5.14979, Surrogate test score: 0.23631
Attacking: Epoch 342, Loss: 5.14930, Surrogate test score: 0.23631
Attacking: Epoch 343, Loss: 5.14884, Surrogate test score: 0.23631
Attacking: Epoch 344, Loss: 5.14831, Surrogate test score: 0.23631
Attacking: Epoch 345, Loss: 5.14779, Surrogate test score: 0.23631
Attacking: Epoch 346, Loss: 5.14733, Surrogate test score: 0.23631
Attacking: Epoch 347, Loss: 5.14674, Surrogate test score: 0.23631
Attacking: Epoch 348, Loss: 5.14615, Surrogate test score: 0.23631
Attacking: Epoch 349, Loss: 5.14557, Surrogate test score: 0.23631
Attacking: Epoch 350, Loss: 5.14499, Surrogate test score: 0.23631
Attacking: Epoch 351, Loss: 5.14437, Surrogate test score: 0.23631
Attacking: Epoch 352, Loss: 5.14379, Surrogate test score: 0.23631
Attacking: Epoch 353, Loss: 5.14327, Surrogate test score: 0.23631
Attacking: Epoch 354, Loss: 5.14256, Surrogate test score: 0.23631
Attacking: Epoch 355, Loss: 5.14196, Surrogate test score: 0.23631
Attacking: Epoch 356, Loss: 5.14148, Surrogate test score: 0.23631
Attacking: Epoch 357, Loss: 5.14088, Surrogate test score: 0.23631
Attacking: Epoch 358, Loss: 5.14040, Surrogate test score: 0.23631
Attacking: Epoch 359, Loss: 5.13988, Surrogate test score: 0.23631
Attacking: Epoch 360, Loss: 5.13938, Surrogate test score: 0.23631
