nohup: ignoring input
Namespace(attack_method='TDGIA', cuda=True, dataset='Pubmed', debug=True, defense_mode='none', device_id=0, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=32, homo_boost_thrd=0.5, homo_loss_weight=200.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.15, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GNNGuard', thrd=0.5, train_lr=0.01, trigger_prob=0.5, trigger_size=3, trojan_epochs=2000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[19717, 500], edge_index=[2, 88648], y=[19717], train_mask=[19717], val_mask=[19717], test_mask=[19717])
Length of training set: 3943
Training benign model Finished!
Benign CA: 0.3810
./selected_nodes/Pubmed/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.0977574586868286
acc_val: 0.4079
Epoch 10, training loss: 0.9774625897407532
acc_val: 0.6585
Epoch 20, training loss: 0.8631055951118469
acc_val: 0.7174
Epoch 30, training loss: 0.7565116286277771
acc_val: 0.7900
Epoch 40, training loss: 0.6646937727928162
acc_val: 0.8209
Epoch 50, training loss: 0.6035282015800476
acc_val: 0.8321
Epoch 60, training loss: 0.5616564154624939
acc_val: 0.8437
Epoch 70, training loss: 0.5309169888496399
acc_val: 0.8498
Epoch 80, training loss: 0.5117023587226868
acc_val: 0.8493
Epoch 90, training loss: 0.49201080203056335
acc_val: 0.8554
Epoch 100, training loss: 0.47455206513404846
acc_val: 0.8579
Epoch 110, training loss: 0.4643174111843109
acc_val: 0.8559
Epoch 120, training loss: 0.45630916953086853
acc_val: 0.8610
Epoch 130, training loss: 0.4442738890647888
acc_val: 0.8605
Epoch 140, training loss: 0.4397967755794525
acc_val: 0.8635
Epoch 150, training loss: 0.4333151876926422
acc_val: 0.8630
Epoch 160, training loss: 0.42696988582611084
acc_val: 0.8625
Epoch 170, training loss: 0.4205875098705292
acc_val: 0.8635
Epoch 180, training loss: 0.4133424162864685
acc_val: 0.8661
Epoch 190, training loss: 0.4166029393672943
acc_val: 0.8635
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0385
target class rate on Vs: 0.0000
accuracy on clean test nodes: 0.8224
torch.Size([88648])
torch.Size([19717, 500])
Attacking: Sequential inject 1183/5916 nodes, target 1972/1972 nodes
Attacking: Epoch 0, Loss: 17.03003, Surrogate test score: 0.61410
Attacking: Epoch 1, Loss: 15.90261, Surrogate test score: 0.57708
Attacking: Epoch 2, Loss: 15.18832, Surrogate test score: 0.55781
Attacking: Epoch 3, Loss: 14.60678, Surrogate test score: 0.53499
Attacking: Epoch 4, Loss: 14.12632, Surrogate test score: 0.52434
Attacking: Epoch 5, Loss: 13.78897, Surrogate test score: 0.51369
Attacking: Epoch 6, Loss: 13.51761, Surrogate test score: 0.50862
Attacking: Epoch 7, Loss: 13.29852, Surrogate test score: 0.49797
Attacking: Epoch 8, Loss: 13.09301, Surrogate test score: 0.49189
Attacking: Epoch 9, Loss: 12.92771, Surrogate test score: 0.48732
Attacking: Epoch 10, Loss: 12.77263, Surrogate test score: 0.48022
Attacking: Epoch 11, Loss: 12.62683, Surrogate test score: 0.47566
Attacking: Epoch 12, Loss: 12.51597, Surrogate test score: 0.47262
Attacking: Epoch 13, Loss: 12.42764, Surrogate test score: 0.46856
Attacking: Epoch 14, Loss: 12.34951, Surrogate test score: 0.46755
Attacking: Epoch 15, Loss: 12.28394, Surrogate test score: 0.46704
Attacking: Epoch 16, Loss: 12.23583, Surrogate test score: 0.46653
Attacking: Epoch 17, Loss: 12.19567, Surrogate test score: 0.46602
Attacking: Epoch 18, Loss: 12.16085, Surrogate test score: 0.46602
Attacking: Epoch 19, Loss: 12.11072, Surrogate test score: 0.46400
Attacking: Epoch 20, Loss: 12.04094, Surrogate test score: 0.46146
Attacking: Epoch 21, Loss: 11.99776, Surrogate test score: 0.46095
Attacking: Epoch 22, Loss: 11.96895, Surrogate test score: 0.45994
Attacking: Epoch 23, Loss: 11.93892, Surrogate test score: 0.45994
Attacking: Epoch 24, Loss: 11.91423, Surrogate test score: 0.45842
Attacking: Epoch 25, Loss: 11.88385, Surrogate test score: 0.45690
Attacking: Epoch 26, Loss: 11.84217, Surrogate test score: 0.45639
Attacking: Epoch 27, Loss: 11.81146, Surrogate test score: 0.45639
Attacking: Epoch 28, Loss: 11.78809, Surrogate test score: 0.45639
Attacking: Epoch 29, Loss: 11.76751, Surrogate test score: 0.45588
Attacking: Epoch 30, Loss: 11.74811, Surrogate test score: 0.45538
Attacking: Epoch 31, Loss: 11.72157, Surrogate test score: 0.45538
Attacking: Epoch 32, Loss: 11.69873, Surrogate test score: 0.45487
Attacking: Epoch 33, Loss: 11.67432, Surrogate test score: 0.45436
Attacking: Epoch 34, Loss: 11.64925, Surrogate test score: 0.45436
Attacking: Epoch 35, Loss: 11.62339, Surrogate test score: 0.45335
Attacking: Epoch 36, Loss: 11.59196, Surrogate test score: 0.45284
Attacking: Epoch 37, Loss: 11.57070, Surrogate test score: 0.45284
Attacking: Epoch 38, Loss: 11.54829, Surrogate test score: 0.45233
Attacking: Epoch 39, Loss: 11.52856, Surrogate test score: 0.45233
Attacking: Epoch 40, Loss: 11.51205, Surrogate test score: 0.45233
Attacking: Epoch 41, Loss: 11.48959, Surrogate test score: 0.45183
Attacking: Epoch 42, Loss: 11.47202, Surrogate test score: 0.45132
Attacking: Epoch 43, Loss: 11.45752, Surrogate test score: 0.45081
Attacking: Epoch 44, Loss: 11.44225, Surrogate test score: 0.45081
Attacking: Epoch 45, Loss: 11.41645, Surrogate test score: 0.45030
Attacking: Epoch 46, Loss: 11.40052, Surrogate test score: 0.45030
Attacking: Epoch 47, Loss: 11.38576, Surrogate test score: 0.45030
Attacking: Epoch 48, Loss: 11.37102, Surrogate test score: 0.45030
Attacking: Epoch 49, Loss: 11.35524, Surrogate test score: 0.45030
Attacking: Epoch 50, Loss: 11.33916, Surrogate test score: 0.45030
Attacking: Epoch 51, Loss: 11.31424, Surrogate test score: 0.44929
Attacking: Epoch 52, Loss: 11.28340, Surrogate test score: 0.44878
Attacking: Epoch 53, Loss: 11.26355, Surrogate test score: 0.44828
Attacking: Epoch 54, Loss: 11.24030, Surrogate test score: 0.44828
Attacking: Epoch 55, Loss: 11.22593, Surrogate test score: 0.44828
Attacking: Epoch 56, Loss: 11.21104, Surrogate test score: 0.44828
Attacking: Epoch 57, Loss: 11.18334, Surrogate test score: 0.44777
Attacking: Epoch 64, Loss: 6.09946, Surrogate test score: 0.25913
Attacking: Epoch 65, Loss: 6.08629, Surrogate test score: 0.25913
Attacking: Epoch 66, Loss: 6.08211, Surrogate test score: 0.25913
Attacking: Epoch 67, Loss: 6.07754, Surrogate test score: 0.25913
Attacking: Epoch 68, Loss: 6.07316, Surrogate test score: 0.25913
Attacking: Epoch 69, Loss: 6.06874, Surrogate test score: 0.25913
Attacking: Epoch 70, Loss: 6.05871, Surrogate test score: 0.25862
Attacking: Epoch 71, Loss: 6.04761, Surrogate test score: 0.25862
Attacking: Epoch 72, Loss: 6.03409, Surrogate test score: 0.25811
Attacking: Epoch 73, Loss: 6.02166, Surrogate test score: 0.25761
Attacking: Epoch 74, Loss: 6.01062, Surrogate test score: 0.25761
Attacking: Epoch 75, Loss: 6.00636, Surrogate test score: 0.25761
Attacking: Epoch 76, Loss: 6.00205, Surrogate test score: 0.25761
Attacking: Epoch 77, Loss: 5.99884, Surrogate test score: 0.25761
Attacking: Epoch 78, Loss: 5.99493, Surrogate test score: 0.25761
Attacking: Epoch 79, Loss: 5.99126, Surrogate test score: 0.25761
Attacking: Epoch 80, Loss: 5.98781, Surrogate test score: 0.25761
Attacking: Epoch 81, Loss: 5.98484, Surrogate test score: 0.25761
Attacking: Epoch 82, Loss: 5.98084, Surrogate test score: 0.25761
Attacking: Epoch 83, Loss: 5.97747, Surrogate test score: 0.25761
Attacking: Epoch 84, Loss: 5.97463, Surrogate test score: 0.25761
Attacking: Epoch 85, Loss: 5.97253, Surrogate test score: 0.25761
Attacking: Epoch 86, Loss: 5.96865, Surrogate test score: 0.25761
Attacking: Epoch 87, Loss: 5.94267, Surrogate test score: 0.25659
Attacking: Epoch 88, Loss: 5.93678, Surrogate test score: 0.25659
Attacking: Epoch 89, Loss: 5.93144, Surrogate test score: 0.25659
Attacking: Epoch 90, Loss: 5.91799, Surrogate test score: 0.25609
Attacking: Epoch 91, Loss: 5.91526, Surrogate test score: 0.25609
Attacking: Epoch 92, Loss: 5.91177, Surrogate test score: 0.25609
Attacking: Epoch 93, Loss: 5.90884, Surrogate test score: 0.25609
Attacking: Epoch 94, Loss: 5.90680, Surrogate test score: 0.25609
Attacking: Epoch 95, Loss: 5.89632, Surrogate test score: 0.25558
Attacking: Epoch 96, Loss: 5.87513, Surrogate test score: 0.25507
Attacking: Epoch 97, Loss: 5.87247, Surrogate test score: 0.25507
Attacking: Epoch 98, Loss: 5.86915, Surrogate test score: 0.25456
Attacking: Epoch 99, Loss: 5.85784, Surrogate test score: 0.25406
Attacking: Epoch 100, Loss: 5.84992, Surrogate test score: 0.25406
Attacking: Epoch 101, Loss: 5.82310, Surrogate test score: 0.25304
Attacking: Epoch 102, Loss: 5.81925, Surrogate test score: 0.25304
Attacking: Epoch 103, Loss: 5.81679, Surrogate test score: 0.25304
Attacking: Epoch 104, Loss: 5.81270, Surrogate test score: 0.25304
Attacking: Epoch 105, Loss: 5.80414, Surrogate test score: 0.25254
Attacking: Epoch 106, Loss: 5.78145, Surrogate test score: 0.25203
Attacking: Epoch 107, Loss: 5.75692, Surrogate test score: 0.25101
Attacking: Epoch 108, Loss: 5.75124, Surrogate test score: 0.25101
Attacking: Epoch 109, Loss: 5.74242, Surrogate test score: 0.25051
Attacking: Epoch 110, Loss: 5.73438, Surrogate test score: 0.25051
Attacking: Epoch 111, Loss: 5.73183, Surrogate test score: 0.25051
Attacking: Epoch 112, Loss: 5.72960, Surrogate test score: 0.25051
Attacking: Epoch 113, Loss: 5.72746, Surrogate test score: 0.25051
Attacking: Epoch 114, Loss: 5.72533, Surrogate test score: 0.25051
Attacking: Epoch 115, Loss: 5.72345, Surrogate test score: 0.25051
Attacking: Epoch 116, Loss: 5.72148, Surrogate test score: 0.25051
Attacking: Epoch 117, Loss: 5.71930, Surrogate test score: 0.25051
Attacking: Epoch 118, Loss: 5.71734, Surrogate test score: 0.25051
Attacking: Epoch 119, Loss: 5.71558, Surrogate test score: 0.25051
Attacking: Epoch 120, Loss: 5.71347, Surrogate test score: 0.25051
Attacking: Epoch 121, Loss: 5.71168, Surrogate test score: 0.25051
Attacking: Epoch 122, Loss: 5.70971, Surrogate test score: 0.25051
Attacking: Epoch 123, Loss: 5.70911, Surrogate test score: 0.25051
Attacking: Epoch 124, Loss: 5.70592, Surrogate test score: 0.25051
Attacking: Epoch 125, Loss: 5.70395, Surrogate test score: 0.25051
Attacking: Epoch 126, Loss: 5.69666, Surrogate test score: 0.25000
Attacking: Epoch 127, Loss: 5.68799, Surrogate test score: 0.25000
Attacking: Epoch 128, Loss: 5.68624, Surrogate test score: 0.25000
Attacking: Epoch 129, Loss: 5.68440, Surrogate test score: 0.25000
Attacking: Epoch 130, Loss: 5.68252, Surrogate test score: 0.25000
Attacking: Epoch 131, Loss: 5.67923, Surrogate test score: 0.25000
Attacking: Epoch 132, Loss: 5.66890, Surrogate test score: 0.24949
Attacking: Epoch 133, Loss: 5.66493, Surrogate test score: 0.24949
Attacking: Epoch 134, Loss: 5.66327, Surrogate test score: 0.24949
Attacking: Epoch 135, Loss: 5.66148, Surrogate test score: 0.24949
Attacking: Epoch 136, Loss: 5.65980, Surrogate test score: 0.24949
Attacking: Epoch 137, Loss: 5.65837, Surrogate test score: 0.24949
Attacking: Epoch 138, Loss: 5.65664, Surrogate test score: 0.24949
Attacking: Epoch 139, Loss: 5.65123, Surrogate test score: 0.24899
Attacking: Epoch 140, Loss: 5.63956, Surrogate test score: 0.24899
Attacking: Epoch 141, Loss: 5.62717, Surrogate test score: 0.24848
Attacking: Epoch 142, Loss: 5.62575, Surrogate test score: 0.24848
Attacking: Epoch 143, Loss: 5.62467, Surrogate test score: 0.24848
Attacking: Epoch 144, Loss: 5.62265, Surrogate test score: 0.24848
Attacking: Epoch 145, Loss: 5.62115, Surrogate test score: 0.24848
Attacking: Epoch 146, Loss: 5.61974, Surrogate test score: 0.24848
Attacking: Epoch 147, Loss: 5.61816, Surrogate test score: 0.24848
Attacking: Epoch 148, Loss: 5.61671, Surrogate test score: 0.24848
Attacking: Epoch 149, Loss: 5.61532, Surrogate test score: 0.24848
Attacking: Epoch 150, Loss: 5.60314, Surrogate test score: 0.24797
Attacking: Epoch 151, Loss: 5.60008, Surrogate test score: 0.24797
Attacking: Epoch 152, Loss: 5.59859, Surrogate test score: 0.24797
Attacking: Epoch 153, Loss: 5.59721, Surrogate test score: 0.24797
Attacking: Epoch 154, Loss: 5.59581, Surrogate test score: 0.24797
Attacking: Epoch 155, Loss: 5.59449, Surrogate test score: 0.24797
Attacking: Epoch 156, Loss: 5.59297, Surrogate test score: 0.24797
Attacking: Epoch 157, Loss: 5.59170, Surrogate test score: 0.24797
Attacking: Epoch 158, Loss: 5.59101, Surrogate test score: 0.24797
Attacking: Epoch 159, Loss: 5.58883, Surrogate test score: 0.24797
Attacking: Epoch 160, Loss: 5.58746, Surrogate test score: 0.24797
Attacking: Epoch 161, Loss: 5.58611, Surrogate test score: 0.24797
Attacking: Epoch 162, Loss: 5.58477, Surrogate test score: 0.24797
Attacking: Epoch 163, Loss: 5.58341, Surrogate test score: 0.24797
Attacking: Epoch 164, Loss: 5.58209, Surrogate test score: 0.24797
Attacking: Epoch 165, Loss: 5.58077, Surrogate test score: 0.24797
Attacking: Epoch 166, Loss: 5.57956, Surrogate test score: 0.24797
Attacking: Epoch 167, Loss: 5.57835, Surrogate test score: 0.24797
Attacking: Epoch 168, Loss: 5.57689, Surrogate test score: 0.24797
Attacking: Epoch 169, Loss: 5.57566, Surrogate test score: 0.24797
Attacking: Epoch 170, Loss: 5.57442, Surrogate test score: 0.24797
Attacking: Epoch 171, Loss: 5.57321, Surrogate test score: 0.24797
Attacking: Epoch 172, Loss: 5.57199, Surrogate test score: 0.24797
Attacking: Epoch 173, Loss: 5.57079, Surrogate test score: 0.24797
Attacking: Epoch 174, Loss: 5.56970, Surrogate test score: 0.24797
Attacking: Epoch 175, Loss: 5.56838, Surrogate test score: 0.24797
Attacking: Epoch 176, Loss: 5.55874, Surrogate test score: 0.24746
Attacking: Epoch 177, Loss: 5.55375, Surrogate test score: 0.24746
Attacking: Epoch 178, Loss: 5.55255, Surrogate test score: 0.24746
Attacking: Epoch 179, Loss: 5.55142, Surrogate test score: 0.24746
Attacking: Epoch 180, Loss: 5.55040, Surrogate test score: 0.24746
Attacking: Epoch 181, Loss: 5.54905, Surrogate test score: 0.24746
Attacking: Epoch 182, Loss: 5.54802, Surrogate test score: 0.24746
Attacking: Epoch 183, Loss: 5.54677, Surrogate test score: 0.24746
Attacking: Epoch 184, Loss: 5.54563, Surrogate test score: 0.24746
Attacking: Epoch 185, Loss: 5.54473, Surrogate test score: 0.24746
Attacking: Epoch 186, Loss: 5.54330, Surrogate test score: 0.24746
Attacking: Epoch 187, Loss: 5.53006, Surrogate test score: 0.24696
Attacking: Epoch 188, Loss: 5.52865, Surrogate test score: 0.24696
Attacking: Epoch 189, Loss: 5.51598, Surrogate test score: 0.24645
Attacking: Epoch 190, Loss: 5.51452, Surrogate test score: 0.24645
Attacking: Epoch 191, Loss: 5.51344, Surrogate test score: 0.24645
Attacking: Epoch 192, Loss: 5.51231, Surrogate test score: 0.24645
Attacking: Epoch 193, Loss: 5.51128, Surrogate test score: 0.24645
Attacking: Epoch 194, Loss: 5.51013, Surrogate test score: 0.24645
Attacking: Epoch 195, Loss: 5.50920, Surrogate test score: 0.24645
Attacking: Epoch 196, Loss: 5.50797, Surrogate test score: 0.24645
Attacking: Epoch 197, Loss: 5.49552, Surrogate test score: 0.24594
Attacking: Epoch 198, Loss: 5.49366, Surrogate test score: 0.24594
Attacking: Epoch 199, Loss: 5.49268, Surrogate test score: 0.24594
Attacking: Epoch 200, Loss: 5.47943, Surrogate test score: 0.24544
Attacking: Epoch 201, Loss: 5.47843, Surrogate test score: 0.24544
Attacking: Epoch 202, Loss: 5.47745, Surrogate test score: 0.24544
Attacking: Epoch 203, Loss: 5.47645, Surrogate test score: 0.24544
Attacking: Epoch 204, Loss: 5.47550, Surrogate test score: 0.24544
Attacking: Epoch 205, Loss: 5.47444, Surrogate test score: 0.24544
Attacking: Epoch 206, Loss: 5.47343, Surrogate test score: 0.24544
Attacking: Epoch 207, Loss: 5.47211, Surrogate test score: 0.24544
Attacking: Epoch 208, Loss: 5.45919, Surrogate test score: 0.24493
Attacking: Epoch 209, Loss: 5.45820, Surrogate test score: 0.24493
Attacking: Epoch 210, Loss: 5.45730, Surrogate test score: 0.24493
Attacking: Epoch 211, Loss: 5.45619, Surrogate test score: 0.24493
Attacking: Epoch 212, Loss: 5.45903, Surrogate test score: 0.24493
Attacking: Epoch 213, Loss: 5.45444, Surrogate test score: 0.24493
Attacking: Epoch 214, Loss: 5.45334, Surrogate test score: 0.24493
Attacking: Epoch 215, Loss: 5.45237, Surrogate test score: 0.24493
Attacking: Epoch 216, Loss: 5.45145, Surrogate test score: 0.24493
Attacking: Epoch 217, Loss: 5.45052, Surrogate test score: 0.24493
Attacking: Epoch 218, Loss: 5.44962, Surrogate test score: 0.24493
Attacking: Epoch 219, Loss: 5.44864, Surrogate test score: 0.24493
Attacking: Epoch 220, Loss: 5.44770, Surrogate test score: 0.24493
Attacking: Epoch 221, Loss: 5.44676, Surrogate test score: 0.24493
Attacking: Epoch 222, Loss: 5.44582, Surrogate test score: 0.24493
Attacking: Epoch 223, Loss: 5.44484, Surrogate test score: 0.24493
Attacking: Epoch 224, Loss: 5.44389, Surrogate test score: 0.24493
Attacking: Epoch 225, Loss: 5.43496, Surrogate test score: 0.24442
Attacking: Epoch 226, Loss: 5.42990, Surrogate test score: 0.24442
Attacking: Epoch 227, Loss: 5.42906, Surrogate test score: 0.24442
Attacking: Epoch 228, Loss: 5.42811, Surrogate test score: 0.24442
Attacking: Epoch 229, Loss: 5.42724, Surrogate test score: 0.24442
Attacking: Epoch 230, Loss: 5.42639, Surrogate test score: 0.24442
Attacking: Epoch 231, Loss: 5.42554, Surrogate test score: 0.24442
Attacking: Epoch 232, Loss: 5.42479, Surrogate test score: 0.24442
Attacking: Epoch 233, Loss: 5.42383, Surrogate test score: 0.24442
Attacking: Epoch 234, Loss: 5.42298, Surrogate test score: 0.24442
Attacking: Epoch 235, Loss: 5.42210, Surrogate test score: 0.24442
Attacking: Epoch 236, Loss: 5.42123, Surrogate test score: 0.24442
Attacking: Epoch 237, Loss: 5.42044, Surrogate test score: 0.24442
Attacking: Epoch 238, Loss: 5.41957, Surrogate test score: 0.24442
Attacking: Epoch 239, Loss: 5.41875, Surrogate test score: 0.24442
Attacking: Epoch 240, Loss: 5.41798, Surrogate test score: 0.24442
Attacking: Epoch 241, Loss: 5.41717, Surrogate test score: 0.24442
Attacking: Epoch 242, Loss: 5.41635, Surrogate test score: 0.24442
Attacking: Epoch 243, Loss: 5.41568, Surrogate test score: 0.24442
Attacking: Epoch 244, Loss: 5.41480, Surrogate test score: 0.24442
Attacking: Epoch 245, Loss: 5.41405, Surrogate test score: 0.24442
Attacking: Epoch 246, Loss: 5.41328, Surrogate test score: 0.24442
Attacking: Epoch 247, Loss: 5.41255, Surrogate test score: 0.24442
Attacking: Epoch 248, Loss: 5.41180, Surrogate test score: 0.24442
Attacking: Epoch 249, Loss: 5.41101, Surrogate test score: 0.24442
Attacking: Epoch 250, Loss: 5.41023, Surrogate test score: 0.24442
Attacking: Epoch 251, Loss: 5.40947, Surrogate test score: 0.24442
Attacking: Epoch 252, Loss: 5.40872, Surrogate test score: 0.24442
Attacking: Epoch 253, Loss: 5.40797, Surrogate test score: 0.24442
Attacking: Epoch 254, Loss: 5.40720, Surrogate test score: 0.24442
Attacking: Epoch 255, Loss: 5.40642, Surrogate test score: 0.24442
Attacking: Epoch 256, Loss: 5.40581, Surrogate test score: 0.24442
Attacking: Epoch 257, Loss: 5.40481, Surrogate test score: 0.24442
Attacking: Epoch 258, Loss: 5.40406, Surrogate test score: 0.24442
Attacking: Epoch 259, Loss: 5.40326, Surrogate test score: 0.24442
Attacking: Epoch 260, Loss: 5.40252, Surrogate test score: 0.24442
Attacking: Epoch 261, Loss: 5.40169, Surrogate test score: 0.24442
Attacking: Epoch 262, Loss: 5.40092, Surrogate test score: 0.24442
Attacking: Epoch 263, Loss: 5.40014, Surrogate test score: 0.24442
Attacking: Epoch 264, Loss: 5.39937, Surrogate test score: 0.24442
Attacking: Epoch 265, Loss: 5.39859, Surrogate test score: 0.24442
Attacking: Epoch 266, Loss: 5.39781, Surrogate test score: 0.24442
Attacking: Epoch 267, Loss: 5.39704, Surrogate test score: 0.24442
Attacking: Epoch 268, Loss: 5.39627, Surrogate test score: 0.24442
Attacking: Epoch 269, Loss: 5.39549, Surrogate test score: 0.24442
Attacking: Epoch 270, Loss: 5.39477, Surrogate test score: 0.24442
Attacking: Epoch 271, Loss: 5.39406, Surrogate test score: 0.24442
Attacking: Epoch 272, Loss: 5.39350, Surrogate test score: 0.24442
Attacking: Epoch 273, Loss: 5.39263, Surrogate test score: 0.24442
Attacking: Epoch 274, Loss: 5.39196, Surrogate test score: 0.24442
Attacking: Epoch 275, Loss: 5.39123, Surrogate test score: 0.24442
Attacking: Epoch 276, Loss: 5.39069, Surrogate test score: 0.24442
Attacking: Epoch 277, Loss: 5.38026, Surrogate test score: 0.24391
Attacking: Epoch 278, Loss: 5.37704, Surrogate test score: 0.24391
Attacking: Epoch 279, Loss: 5.37634, Surrogate test score: 0.24391
Attacking: Epoch 280, Loss: 5.37566, Surrogate test score: 0.24391
Attacking: Epoch 281, Loss: 5.37492, Surrogate test score: 0.24391
Attacking: Epoch 282, Loss: 5.37423, Surrogate test score: 0.24391
Attacking: Epoch 283, Loss: 5.37353, Surrogate test score: 0.24391
Attacking: Epoch 284, Loss: 5.37284, Surrogate test score: 0.24391
Attacking: Epoch 285, Loss: 5.37211, Surrogate test score: 0.24391
Attacking: Epoch 286, Loss: 5.37146, Surrogate test score: 0.24391
Attacking: Epoch 287, Loss: 5.37070, Surrogate test score: 0.24391
Attacking: Epoch 288, Loss: 5.36995, Surrogate test score: 0.24391
Attacking: Epoch 289, Loss: 5.36925, Surrogate test score: 0.24391
Attacking: Epoch 290, Loss: 5.36849, Surrogate test score: 0.24391
Attacking: Epoch 291, Loss: 5.36778, Surrogate test score: 0.24391
Attacking: Epoch 292, Loss: 5.36706, Surrogate test score: 0.24391
Attacking: Epoch 293, Loss: 5.36631, Surrogate test score: 0.24391
Attacking: Epoch 294, Loss: 5.36568, Surrogate test score: 0.24391
Attacking: Epoch 295, Loss: 5.36495, Surrogate test score: 0.24391
Attacking: Epoch 296, Loss: 5.36423, Surrogate test score: 0.24391
Attacking: Epoch 297, Loss: 5.36358, Surrogate test score: 0.24391
Attacking: Epoch 298, Loss: 5.36290, Surrogate test score: 0.24391
Attacking: Epoch 299, Loss: 5.36221, Surrogate test score: 0.24391
Attacking: Epoch 300, Loss: 5.36152, Surrogate test score: 0.24391
Attacking: Epoch 301, Loss: 5.36092, Surrogate test score: 0.24391
Attacking: Epoch 302, Loss: 5.36011, Surrogate test score: 0.24391
Attacking: Epoch 303, Loss: 5.35946, Surrogate test score: 0.24391
Attacking: Epoch 304, Loss: 5.35870, Surrogate test score: 0.24391
Attacking: Epoch 305, Loss: 5.34679, Surrogate test score: 0.24341
Attacking: Epoch 306, Loss: 5.34549, Surrogate test score: 0.24341
Attacking: Epoch 307, Loss: 5.34499, Surrogate test score: 0.24341
Attacking: Epoch 308, Loss: 5.34427, Surrogate test score: 0.24341
Attacking: Epoch 309, Loss: 5.34379, Surrogate test score: 0.24341
Attacking: Epoch 310, Loss: 5.34324, Surrogate test score: 0.24341
Attacking: Epoch 311, Loss: 5.34275, Surrogate test score: 0.24341
Attacking: Epoch 312, Loss: 5.34221, Surrogate test score: 0.24341
Attacking: Epoch 313, Loss: 5.34166, Surrogate test score: 0.24341
Attacking: Epoch 314, Loss: 5.34114, Surrogate test score: 0.24341
Attacking: Epoch 315, Loss: 5.34055, Surrogate test score: 0.24341
Attacking: Epoch 316, Loss: 5.34000, Surrogate test score: 0.24341
Attacking: Epoch 317, Loss: 5.33946, Surrogate test score: 0.24341
Attacking: Epoch 318, Loss: 5.33892, Surrogate test score: 0.24341
Attacking: Epoch 319, Loss: 5.33686, Surrogate test score: 0.24341
Attacking: Epoch 320, Loss: 5.32571, Surrogate test score: 0.24290
Attacking: Epoch 321, Loss: 5.32515, Surrogate test score: 0.24290
Attacking: Epoch 322, Loss: 5.32458, Surrogate test score: 0.24290
Attacking: Epoch 323, Loss: 5.32338, Surrogate test score: 0.24290
Attacking: Epoch 324, Loss: 5.31140, Surrogate test score: 0.24239
Attacking: Epoch 325, Loss: 5.31078, Surrogate test score: 0.24239
Attacking: Epoch 326, Loss: 5.31016, Surrogate test score: 0.24239
Attacking: Epoch 327, Loss: 5.30950, Surrogate test score: 0.24239
Attacking: Epoch 328, Loss: 5.30887, Surrogate test score: 0.24239
Attacking: Epoch 329, Loss: 5.30826, Surrogate test score: 0.24239
Attacking: Epoch 330, Loss: 5.30763, Surrogate test score: 0.24239
Attacking: Epoch 331, Loss: 5.30700, Surrogate test score: 0.24239
Attacking: Epoch 332, Loss: 5.30639, Surrogate test score: 0.24239
Attacking: Epoch 333, Loss: 5.30580, Surrogate test score: 0.24239
Attacking: Epoch 334, Loss: 5.30517, Surrogate test score: 0.24239
Attacking: Epoch 335, Loss: 5.29453, Surrogate test score: 0.24189
Attacking: Epoch 336, Loss: 5.29195, Surrogate test score: 0.24189
Attacking: Epoch 337, Loss: 5.29133, Surrogate test score: 0.24189
Attacking: Epoch 338, Loss: 5.29075, Surrogate test score: 0.24189
Attacking: Epoch 339, Loss: 5.29018, Surrogate test score: 0.24189
Attacking: Epoch 340, Loss: 5.28958, Surrogate test score: 0.24189
Attacking: Epoch 341, Loss: 5.28895, Surrogate test score: 0.24189
Attacking: Epoch 342, Loss: 5.28835, Surrogate test score: 0.24189
Attacking: Epoch 343, Loss: 5.28774, Surrogate test score: 0.24189
Attacking: Epoch 344, Loss: 5.28714, Surrogate test score: 0.24189
Attacking: Epoch 345, Loss: 5.28654, Surrogate test score: 0.24189
Attacking: Epoch 346, Loss: 5.28596, Surrogate test score: 0.24189
Attacking: Epoch 347, Loss: 5.28539, Surrogate test score: 0.24189
Attacking: Epoch 348, Loss: 5.28481, Surrogate test score: 0.24189
Attacking: Epoch 349, Loss: 5.28427, Surrogate test score: 0.24189
Attacking: Epoch 350, Loss: 5.28366, Surrogate test score: 0.24189
Attacking: Epoch 351, Loss: 5.28181, Surrogate test score: 0.24189
Attacking: Epoch 352, Loss: 5.27063, Surrogate test score: 0.24138
Attacking: Epoch 353, Loss: 5.27017, Surrogate test score: 0.24138
Attacking: Epoch 354, Loss: 5.26963, Surrogate test score: 0.24138
Attacking: Epoch 355, Loss: 5.26915, Surrogate test score: 0.24138
Attacking: Epoch 356, Loss: 5.26873, Surrogate test score: 0.24138
Attacking: Epoch 357, Loss: 5.26815, Surrogate test score: 0.24138
Attacking: Epoch 358, Loss: 5.26772, Surrogate test score: 0.24138
Attacking: Epoch 359, Loss: 5.26719, Surrogate test score: 0.24138
Attacking: Epoch 360, Loss: 5.26666, Surrogate test score: 0.24138
