nohup: ignoring input
Namespace(attack_method='AGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='prune', device_id=3, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GCN', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.2062
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9452153444290161
acc_val: 0.4119
Epoch 10, training loss: 1.6309700012207031
acc_val: 0.4119
Epoch 20, training loss: 1.6187177896499634
acc_val: 0.4119
Epoch 30, training loss: 1.605920433998108
acc_val: 0.4117
Epoch 40, training loss: 1.5945311784744263
acc_val: 0.4119
Epoch 50, training loss: 1.5863444805145264
acc_val: 0.4114
Epoch 60, training loss: 1.5802735090255737
acc_val: 0.4139
Epoch 70, training loss: 1.574172019958496
acc_val: 0.4133
Epoch 80, training loss: 1.567203402519226
acc_val: 0.4161
Epoch 90, training loss: 1.5603030920028687
acc_val: 0.4202
Epoch 100, training loss: 1.5511009693145752
acc_val: 0.4285
Epoch 110, training loss: 1.544277548789978
acc_val: 0.4296
Epoch 120, training loss: 1.538050889968872
acc_val: 0.4465
Epoch 130, training loss: 1.5357635021209717
acc_val: 0.4365
Epoch 140, training loss: 1.531242847442627
acc_val: 0.4420
Epoch 150, training loss: 1.5315680503845215
acc_val: 0.4494
Epoch 160, training loss: 1.5308433771133423
acc_val: 0.4490
Epoch 170, training loss: 1.5277936458587646
acc_val: 0.4458
Epoch 180, training loss: 1.5291975736618042
acc_val: 0.4452
Epoch 190, training loss: 1.5267541408538818
acc_val: 0.4493
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0000
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4169
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 18.43647, Surrogate test score: 0.70812
Attacking: Epoch 1, Loss: 17.54568, Surrogate test score: 0.67261
Attacking: Epoch 2, Loss: 16.67638, Surrogate test score: 0.64258
Attacking: Epoch 3, Loss: 15.84593, Surrogate test score: 0.60583
Attacking: Epoch 4, Loss: 15.06069, Surrogate test score: 0.57737
Attacking: Epoch 5, Loss: 14.32373, Surrogate test score: 0.54969
Attacking: Epoch 6, Loss: 13.63418, Surrogate test score: 0.52280
Attacking: Epoch 7, Loss: 12.98687, Surrogate test score: 0.49535
Attacking: Epoch 8, Loss: 12.38202, Surrogate test score: 0.47070
Attacking: Epoch 9, Loss: 11.80864, Surrogate test score: 0.44986
Attacking: Epoch 10, Loss: 11.26718, Surrogate test score: 0.42857
Attacking: Epoch 11, Loss: 10.75981, Surrogate test score: 0.40975
Attacking: Epoch 12, Loss: 10.29034, Surrogate test score: 0.39585
Attacking: Epoch 13, Loss: 9.86117, Surrogate test score: 0.38073
Attacking: Epoch 14, Loss: 9.47443, Surrogate test score: 0.36941
Attacking: Epoch 15, Loss: 9.12905, Surrogate test score: 0.36034
Attacking: Epoch 16, Loss: 8.82601, Surrogate test score: 0.35305
Attacking: Epoch 17, Loss: 8.56263, Surrogate test score: 0.34622
Attacking: Epoch 18, Loss: 8.33538, Surrogate test score: 0.34118
Attacking: Epoch 19, Loss: 8.14124, Surrogate test score: 0.33636
Attacking: Epoch 20, Loss: 7.97685, Surrogate test score: 0.33356
Attacking: Epoch 21, Loss: 7.83833, Surrogate test score: 0.33165
Attacking: Epoch 22, Loss: 7.72309, Surrogate test score: 0.32964
Attacking: Epoch 23, Loss: 7.62627, Surrogate test score: 0.32818
Attacking: Epoch 24, Loss: 7.54485, Surrogate test score: 0.32672
Attacking: Epoch 25, Loss: 7.47665, Surrogate test score: 0.32616
Attacking: Epoch 26, Loss: 7.41899, Surrogate test score: 0.32560
Attacking: Epoch 27, Loss: 7.36946, Surrogate test score: 0.32504
Attacking: Epoch 28, Loss: 7.32635, Surrogate test score: 0.32482
Attacking: Epoch 29, Loss: 7.28848, Surrogate test score: 0.32459
Attacking: Epoch 30, Loss: 7.25495, Surrogate test score: 0.32448
Attacking: Epoch 31, Loss: 7.22488, Surrogate test score: 0.32448
Attacking: Epoch 32, Loss: 7.19745, Surrogate test score: 0.32437
Attacking: Epoch 33, Loss: 7.17222, Surrogate test score: 0.32437
Attacking: Epoch 34, Loss: 7.14851, Surrogate test score: 0.32437
Attacking: Epoch 35, Loss: 7.12562, Surrogate test score: 0.32415
Attacking: Epoch 36, Loss: 7.10328, Surrogate test score: 0.32415
Attacking: Epoch 37, Loss: 7.08153, Surrogate test score: 0.32415
Attacking: Epoch 38, Loss: 7.06044, Surrogate test score: 0.32415
Attacking: Epoch 39, Loss: 7.04022, Surrogate test score: 0.32415
Attacking: Epoch 40, Loss: 7.02082, Surrogate test score: 0.32415
Attacking: Epoch 41, Loss: 7.00221, Surrogate test score: 0.32415
Attacking: Epoch 42, Loss: 6.98422, Surrogate test score: 0.32415
Attacking: Epoch 43, Loss: 6.96665, Surrogate test score: 0.32415
Attacking: Epoch 44, Loss: 6.94946, Surrogate test score: 0.32403
Attacking: Epoch 45, Loss: 6.93265, Surrogate test score: 0.32403
Attacking: Epoch 46, Loss: 6.91617, Surrogate test score: 0.32392
Attacking: Epoch 47, Loss: 6.90002, Surrogate test score: 0.32392
Attacking: Epoch 48, Loss: 6.88422, Surrogate test score: 0.32392
Attacking: Epoch 49, Loss: 6.86876, Surrogate test score: 0.32392
Attacking: Epoch 50, Loss: 6.85365, Surrogate test score: 0.32392
Attacking: Epoch 51, Loss: 6.83886, Surrogate test score: 0.32392
Attacking: Epoch 52, Loss: 6.82443, Surrogate test score: 0.32392
Attacking: Epoch 53, Loss: 6.81031, Surrogate test score: 0.32392
Attacking: Epoch 54, Loss: 6.79648, Surrogate test score: 0.32392
Attacking: Epoch 55, Loss: 6.78293, Surrogate test score: 0.32392
Attacking: Epoch 56, Loss: 6.76967, Surrogate test score: 0.32392
Attacking: Epoch 57, Loss: 6.75670, Surrogate test score: 0.32392
Attacking: Epoch 65, Loss: 2.32640, Surrogate test score: 0.12415
Attacking: Epoch 66, Loss: 2.32347, Surrogate test score: 0.12415
Attacking: Epoch 67, Loss: 2.32062, Surrogate test score: 0.12415
Attacking: Epoch 68, Loss: 2.31780, Surrogate test score: 0.12415
Attacking: Epoch 69, Loss: 2.31506, Surrogate test score: 0.12415
Attacking: Epoch 70, Loss: 2.31232, Surrogate test score: 0.12415
Attacking: Epoch 71, Loss: 2.30962, Surrogate test score: 0.12415
Attacking: Epoch 72, Loss: 2.30695, Surrogate test score: 0.12415
Attacking: Epoch 73, Loss: 2.30430, Surrogate test score: 0.12415
Attacking: Epoch 74, Loss: 2.30169, Surrogate test score: 0.12403
Attacking: Epoch 75, Loss: 2.29907, Surrogate test score: 0.12403
Attacking: Epoch 76, Loss: 2.29652, Surrogate test score: 0.12403
Attacking: Epoch 77, Loss: 2.29401, Surrogate test score: 0.12381
Attacking: Epoch 78, Loss: 2.29157, Surrogate test score: 0.12381
Attacking: Epoch 79, Loss: 2.28914, Surrogate test score: 0.12381
Attacking: Epoch 80, Loss: 2.28675, Surrogate test score: 0.12392
Attacking: Epoch 81, Loss: 2.28438, Surrogate test score: 0.12392
Attacking: Epoch 82, Loss: 2.28206, Surrogate test score: 0.12392
Attacking: Epoch 83, Loss: 2.27975, Surrogate test score: 0.12392
Attacking: Epoch 84, Loss: 2.27751, Surrogate test score: 0.12370
Attacking: Epoch 85, Loss: 2.27524, Surrogate test score: 0.12370
Attacking: Epoch 86, Loss: 2.27303, Surrogate test score: 0.12359
Attacking: Epoch 87, Loss: 2.27086, Surrogate test score: 0.12359
Attacking: Epoch 88, Loss: 2.26873, Surrogate test score: 0.12359
Attacking: Epoch 89, Loss: 2.26665, Surrogate test score: 0.12359
Attacking: Epoch 90, Loss: 2.26461, Surrogate test score: 0.12359
Attacking: Epoch 91, Loss: 2.26258, Surrogate test score: 0.12359
Attacking: Epoch 92, Loss: 2.26058, Surrogate test score: 0.12347
Attacking: Epoch 93, Loss: 2.25858, Surrogate test score: 0.12347
Attacking: Epoch 94, Loss: 2.25661, Surrogate test score: 0.12347
Attacking: Epoch 95, Loss: 2.25468, Surrogate test score: 0.12347
Attacking: Epoch 96, Loss: 2.25279, Surrogate test score: 0.12336
Attacking: Epoch 97, Loss: 2.25089, Surrogate test score: 0.12336
Attacking: Epoch 98, Loss: 2.24906, Surrogate test score: 0.12336
Attacking: Epoch 99, Loss: 2.24725, Surrogate test score: 0.12325
Attacking: Epoch 100, Loss: 2.24546, Surrogate test score: 0.12325
Attacking: Epoch 101, Loss: 2.24371, Surrogate test score: 0.12325
Attacking: Epoch 102, Loss: 2.24197, Surrogate test score: 0.12325
Attacking: Epoch 103, Loss: 2.24024, Surrogate test score: 0.12325
Attacking: Epoch 104, Loss: 2.23854, Surrogate test score: 0.12325
Attacking: Epoch 105, Loss: 2.23686, Surrogate test score: 0.12325
Attacking: Epoch 106, Loss: 2.23520, Surrogate test score: 0.12325
Attacking: Epoch 107, Loss: 2.23358, Surrogate test score: 0.12325
Attacking: Epoch 108, Loss: 2.23197, Surrogate test score: 0.12325
Attacking: Epoch 109, Loss: 2.23038, Surrogate test score: 0.12325
Attacking: Epoch 110, Loss: 2.22882, Surrogate test score: 0.12314
Attacking: Epoch 111, Loss: 2.22727, Surrogate test score: 0.12314
Attacking: Epoch 112, Loss: 2.22575, Surrogate test score: 0.12314
Attacking: Epoch 113, Loss: 2.22424, Surrogate test score: 0.12314
Attacking: Epoch 114, Loss: 2.22275, Surrogate test score: 0.12314
Attacking: Epoch 115, Loss: 2.22128, Surrogate test score: 0.12314
Attacking: Epoch 116, Loss: 2.21983, Surrogate test score: 0.12314
Attacking: Epoch 117, Loss: 2.21840, Surrogate test score: 0.12314
Attacking: Epoch 118, Loss: 2.21697, Surrogate test score: 0.12314
Attacking: Epoch 119, Loss: 2.21558, Surrogate test score: 0.12303
Attacking: Epoch 120, Loss: 2.21420, Surrogate test score: 0.12303
Attacking: Epoch 121, Loss: 2.21282, Surrogate test score: 0.12303
Attacking: Epoch 122, Loss: 2.21147, Surrogate test score: 0.12303
Attacking: Epoch 123, Loss: 2.21013, Surrogate test score: 0.12303
Attacking: Epoch 124, Loss: 2.20881, Surrogate test score: 0.12303
Attacking: Epoch 125, Loss: 2.20750, Surrogate test score: 0.12303
Attacking: Epoch 126, Loss: 2.20619, Surrogate test score: 0.12303
Attacking: Epoch 127, Loss: 2.20492, Surrogate test score: 0.12303
Attacking: Epoch 128, Loss: 2.20366, Surrogate test score: 0.12291
Attacking: Epoch 129, Loss: 2.20240, Surrogate test score: 0.12291
Attacking: Epoch 130, Loss: 2.20116, Surrogate test score: 0.12291
Attacking: Epoch 131, Loss: 2.19993, Surrogate test score: 0.12291
Attacking: Epoch 132, Loss: 2.19872, Surrogate test score: 0.12291
Attacking: Epoch 133, Loss: 2.19752, Surrogate test score: 0.12291
Attacking: Epoch 134, Loss: 2.19634, Surrogate test score: 0.12291
Attacking: Epoch 135, Loss: 2.19515, Surrogate test score: 0.12291
Attacking: Epoch 136, Loss: 2.19398, Surrogate test score: 0.12291
Attacking: Epoch 137, Loss: 2.19282, Surrogate test score: 0.12291
Attacking: Epoch 138, Loss: 2.19167, Surrogate test score: 0.12291
Attacking: Epoch 139, Loss: 2.19054, Surrogate test score: 0.12291
Attacking: Epoch 140, Loss: 2.18941, Surrogate test score: 0.12291
Attacking: Epoch 141, Loss: 2.18829, Surrogate test score: 0.12291
Attacking: Epoch 142, Loss: 2.18718, Surrogate test score: 0.12291
Attacking: Epoch 143, Loss: 2.18610, Surrogate test score: 0.12291
Attacking: Epoch 144, Loss: 2.18501, Surrogate test score: 0.12291
Attacking: Epoch 145, Loss: 2.18395, Surrogate test score: 0.12291
Attacking: Epoch 146, Loss: 2.18288, Surrogate test score: 0.12291
Attacking: Epoch 147, Loss: 2.18183, Surrogate test score: 0.12291
Attacking: Epoch 148, Loss: 2.18078, Surrogate test score: 0.12291
Attacking: Epoch 149, Loss: 2.17974, Surrogate test score: 0.12291
Attacking: Epoch 150, Loss: 2.17872, Surrogate test score: 0.12291
Attacking: Epoch 151, Loss: 2.17770, Surrogate test score: 0.12291
Attacking: Epoch 152, Loss: 2.17669, Surrogate test score: 0.12280
Attacking: Epoch 153, Loss: 2.17568, Surrogate test score: 0.12280
Attacking: Epoch 154, Loss: 2.17469, Surrogate test score: 0.12280
Attacking: Epoch 155, Loss: 2.17370, Surrogate test score: 0.12280
Attacking: Epoch 156, Loss: 2.17271, Surrogate test score: 0.12280
Attacking: Epoch 157, Loss: 2.17171, Surrogate test score: 0.12280
Attacking: Epoch 158, Loss: 2.17071, Surrogate test score: 0.12280
Attacking: Epoch 159, Loss: 2.16962, Surrogate test score: 0.12280
Attacking: Epoch 160, Loss: 2.16830, Surrogate test score: 0.12280
Attacking: Epoch 161, Loss: 2.16662, Surrogate test score: 0.12269
Attacking: Epoch 162, Loss: 2.16492, Surrogate test score: 0.12269
Attacking: Epoch 163, Loss: 2.16346, Surrogate test score: 0.12269
Attacking: Epoch 164, Loss: 2.16235, Surrogate test score: 0.12269
Attacking: Epoch 165, Loss: 2.16142, Surrogate test score: 0.12269
Attacking: Epoch 166, Loss: 2.16052, Surrogate test score: 0.12269
Attacking: Epoch 167, Loss: 2.15962, Surrogate test score: 0.12269
Attacking: Epoch 168, Loss: 2.15871, Surrogate test score: 0.12269
Attacking: Epoch 169, Loss: 2.15783, Surrogate test score: 0.12269
Attacking: Epoch 170, Loss: 2.15697, Surrogate test score: 0.12269
Attacking: Epoch 171, Loss: 2.15609, Surrogate test score: 0.12269
Attacking: Epoch 172, Loss: 2.15520, Surrogate test score: 0.12269
Attacking: Epoch 173, Loss: 2.15432, Surrogate test score: 0.12269
Attacking: Epoch 174, Loss: 2.15345, Surrogate test score: 0.12269
Attacking: Epoch 175, Loss: 2.15260, Surrogate test score: 0.12269
Attacking: Epoch 176, Loss: 2.15175, Surrogate test score: 0.12269
Attacking: Epoch 177, Loss: 2.15090, Surrogate test score: 0.12269
Attacking: Epoch 178, Loss: 2.15006, Surrogate test score: 0.12269
Attacking: Epoch 179, Loss: 2.14922, Surrogate test score: 0.12269
Attacking: Epoch 180, Loss: 2.14839, Surrogate test score: 0.12269
Attacking: Epoch 181, Loss: 2.14755, Surrogate test score: 0.12269
Attacking: Epoch 182, Loss: 2.14672, Surrogate test score: 0.12269
Attacking: Epoch 183, Loss: 2.14590, Surrogate test score: 0.12269
Attacking: Epoch 184, Loss: 2.14508, Surrogate test score: 0.12269
Attacking: Epoch 185, Loss: 2.14426, Surrogate test score: 0.12269
Attacking: Epoch 186, Loss: 2.14345, Surrogate test score: 0.12258
Attacking: Epoch 187, Loss: 2.14264, Surrogate test score: 0.12258
Attacking: Epoch 188, Loss: 2.14184, Surrogate test score: 0.12258
Attacking: Epoch 189, Loss: 2.14105, Surrogate test score: 0.12258
Attacking: Epoch 190, Loss: 2.14026, Surrogate test score: 0.12258
Attacking: Epoch 191, Loss: 2.13947, Surrogate test score: 0.12258
Attacking: Epoch 192, Loss: 2.13869, Surrogate test score: 0.12258
Attacking: Epoch 193, Loss: 2.13791, Surrogate test score: 0.12258
Attacking: Epoch 194, Loss: 2.13713, Surrogate test score: 0.12258
Attacking: Epoch 195, Loss: 2.13638, Surrogate test score: 0.12258
Attacking: Epoch 196, Loss: 2.13561, Surrogate test score: 0.12258
Attacking: Epoch 197, Loss: 2.13485, Surrogate test score: 0.12258
Attacking: Epoch 198, Loss: 2.13410, Surrogate test score: 0.12258
Attacking: Epoch 199, Loss: 2.13336, Surrogate test score: 0.12258
Attacking: Epoch 200, Loss: 2.13262, Surrogate test score: 0.12258
Attacking: Epoch 201, Loss: 2.13187, Surrogate test score: 0.12246
Attacking: Epoch 202, Loss: 2.13114, Surrogate test score: 0.12246
Attacking: Epoch 203, Loss: 2.13041, Surrogate test score: 0.12246
Attacking: Epoch 204, Loss: 2.12968, Surrogate test score: 0.12246
Attacking: Epoch 205, Loss: 2.12896, Surrogate test score: 0.12246
Attacking: Epoch 206, Loss: 2.12824, Surrogate test score: 0.12246
Attacking: Epoch 207, Loss: 2.12753, Surrogate test score: 0.12246
Attacking: Epoch 208, Loss: 2.12681, Surrogate test score: 0.12246
Attacking: Epoch 209, Loss: 2.12611, Surrogate test score: 0.12246
Attacking: Epoch 210, Loss: 2.12541, Surrogate test score: 0.12246
Attacking: Epoch 211, Loss: 2.12471, Surrogate test score: 0.12246
Attacking: Epoch 212, Loss: 2.12401, Surrogate test score: 0.12246
Attacking: Epoch 213, Loss: 2.12333, Surrogate test score: 0.12246
Attacking: Epoch 214, Loss: 2.12263, Surrogate test score: 0.12246
Attacking: Epoch 215, Loss: 2.12195, Surrogate test score: 0.12246
Attacking: Epoch 216, Loss: 2.12128, Surrogate test score: 0.12246
Attacking: Epoch 217, Loss: 2.12060, Surrogate test score: 0.12246
Attacking: Epoch 218, Loss: 2.11994, Surrogate test score: 0.12246
Attacking: Epoch 219, Loss: 2.11927, Surrogate test score: 0.12246
Attacking: Epoch 220, Loss: 2.11861, Surrogate test score: 0.12246
Attacking: Epoch 221, Loss: 2.11794, Surrogate test score: 0.12246
Attacking: Epoch 222, Loss: 2.11729, Surrogate test score: 0.12246
Attacking: Epoch 223, Loss: 2.11664, Surrogate test score: 0.12246
Attacking: Epoch 224, Loss: 2.11599, Surrogate test score: 0.12246
Attacking: Epoch 225, Loss: 2.11536, Surrogate test score: 0.12246
Attacking: Epoch 226, Loss: 2.11471, Surrogate test score: 0.12246
Attacking: Epoch 227, Loss: 2.11407, Surrogate test score: 0.12246
Attacking: Epoch 228, Loss: 2.11343, Surrogate test score: 0.12246
Attacking: Epoch 229, Loss: 2.11280, Surrogate test score: 0.12246
Attacking: Epoch 230, Loss: 2.11218, Surrogate test score: 0.12246
Attacking: Epoch 231, Loss: 2.11155, Surrogate test score: 0.12246
Attacking: Epoch 232, Loss: 2.11093, Surrogate test score: 0.12246
Attacking: Epoch 233, Loss: 2.11032, Surrogate test score: 0.12246
Attacking: Epoch 234, Loss: 2.10970, Surrogate test score: 0.12246
Attacking: Epoch 235, Loss: 2.10910, Surrogate test score: 0.12246
Attacking: Epoch 236, Loss: 2.10849, Surrogate test score: 0.12246
Attacking: Epoch 237, Loss: 2.10788, Surrogate test score: 0.12246
Attacking: Epoch 238, Loss: 2.10729, Surrogate test score: 0.12246
Attacking: Epoch 239, Loss: 2.10668, Surrogate test score: 0.12246
Attacking: Epoch 240, Loss: 2.10609, Surrogate test score: 0.12246
Attacking: Epoch 241, Loss: 2.10548, Surrogate test score: 0.12246
Attacking: Epoch 242, Loss: 2.10489, Surrogate test score: 0.12246
Attacking: Epoch 243, Loss: 2.10429, Surrogate test score: 0.12246
Attacking: Epoch 244, Loss: 2.10374, Surrogate test score: 0.12246
Attacking: Epoch 245, Loss: 2.10313, Surrogate test score: 0.12246
Attacking: Epoch 246, Loss: 2.10256, Surrogate test score: 0.12246
Attacking: Epoch 247, Loss: 2.10198, Surrogate test score: 0.12246
Attacking: Epoch 248, Loss: 2.10141, Surrogate test score: 0.12246
Attacking: Epoch 249, Loss: 2.10085, Surrogate test score: 0.12246
Attacking: Epoch 250, Loss: 2.10027, Surrogate test score: 0.12246
Attacking: Epoch 251, Loss: 2.09971, Surrogate test score: 0.12246
Attacking: Epoch 252, Loss: 2.09915, Surrogate test score: 0.12246
Attacking: Epoch 253, Loss: 2.09858, Surrogate test score: 0.12246
Attacking: Epoch 254, Loss: 2.09802, Surrogate test score: 0.12246
Attacking: Epoch 255, Loss: 2.09747, Surrogate test score: 0.12246
Attacking: Epoch 256, Loss: 2.09691, Surrogate test score: 0.12246
Attacking: Epoch 257, Loss: 2.09636, Surrogate test score: 0.12246
Attacking: Epoch 258, Loss: 2.09582, Surrogate test score: 0.12246
Attacking: Epoch 259, Loss: 2.09526, Surrogate test score: 0.12246
Attacking: Epoch 260, Loss: 2.09473, Surrogate test score: 0.12246
Attacking: Epoch 261, Loss: 2.09424, Surrogate test score: 0.12246
Attacking: Epoch 262, Loss: 2.09367, Surrogate test score: 0.12246
Attacking: Epoch 263, Loss: 2.09315, Surrogate test score: 0.12246
Attacking: Epoch 264, Loss: 2.09263, Surrogate test score: 0.12246
Attacking: Epoch 265, Loss: 2.09211, Surrogate test score: 0.12246
Attacking: Epoch 266, Loss: 2.09160, Surrogate test score: 0.12235
Attacking: Epoch 267, Loss: 2.09108, Surrogate test score: 0.12235
Attacking: Epoch 268, Loss: 2.09055, Surrogate test score: 0.12235
Attacking: Epoch 269, Loss: 2.09004, Surrogate test score: 0.12235
Attacking: Epoch 270, Loss: 2.08953, Surrogate test score: 0.12235
Attacking: Epoch 271, Loss: 2.08901, Surrogate test score: 0.12235
Attacking: Epoch 272, Loss: 2.08849, Surrogate test score: 0.12235
Attacking: Epoch 273, Loss: 2.08797, Surrogate test score: 0.12235
Attacking: Epoch 274, Loss: 2.08745, Surrogate test score: 0.12235
Attacking: Epoch 275, Loss: 2.08692, Surrogate test score: 0.12235
Attacking: Epoch 276, Loss: 2.08644, Surrogate test score: 0.12235
Attacking: Epoch 277, Loss: 2.08590, Surrogate test score: 0.12235
Attacking: Epoch 278, Loss: 2.08540, Surrogate test score: 0.12235
Attacking: Epoch 279, Loss: 2.08489, Surrogate test score: 0.12235
Attacking: Epoch 280, Loss: 2.08439, Surrogate test score: 0.12235
Attacking: Epoch 281, Loss: 2.08389, Surrogate test score: 0.12235
Attacking: Epoch 282, Loss: 2.08338, Surrogate test score: 0.12235
Attacking: Epoch 283, Loss: 2.08288, Surrogate test score: 0.12235
Attacking: Epoch 284, Loss: 2.08237, Surrogate test score: 0.12235
Attacking: Epoch 285, Loss: 2.08187, Surrogate test score: 0.12235
Attacking: Epoch 286, Loss: 2.08138, Surrogate test score: 0.12235
Attacking: Epoch 287, Loss: 2.08089, Surrogate test score: 0.12235
Attacking: Epoch 288, Loss: 2.08040, Surrogate test score: 0.12235
Attacking: Epoch 289, Loss: 2.07991, Surrogate test score: 0.12235
Attacking: Epoch 290, Loss: 2.07942, Surrogate test score: 0.12235
Attacking: Epoch 291, Loss: 2.07893, Surrogate test score: 0.12235
Attacking: Epoch 292, Loss: 2.07844, Surrogate test score: 0.12235
Attacking: Epoch 293, Loss: 2.07796, Surrogate test score: 0.12235
Attacking: Epoch 294, Loss: 2.07749, Surrogate test score: 0.12235
Attacking: Epoch 295, Loss: 2.07699, Surrogate test score: 0.12235
Attacking: Epoch 296, Loss: 2.07651, Surrogate test score: 0.12235
Attacking: Epoch 297, Loss: 2.07603, Surrogate test score: 0.12235
Attacking: Epoch 298, Loss: 2.07555, Surrogate test score: 0.12235
Attacking: Epoch 299, Loss: 2.07509, Surrogate test score: 0.12235
Attacking: Epoch 300, Loss: 2.07462, Surrogate test score: 0.12235
Attacking: Epoch 301, Loss: 2.07415, Surrogate test score: 0.12235
Attacking: Epoch 302, Loss: 2.07369, Surrogate test score: 0.12235
Attacking: Epoch 303, Loss: 2.07322, Surrogate test score: 0.12235
Attacking: Epoch 304, Loss: 2.07277, Surrogate test score: 0.12235
Attacking: Epoch 305, Loss: 2.07231, Surrogate test score: 0.12235
Attacking: Epoch 306, Loss: 2.07186, Surrogate test score: 0.12235
Attacking: Epoch 307, Loss: 2.07141, Surrogate test score: 0.12235
Attacking: Epoch 308, Loss: 2.07095, Surrogate test score: 0.12235
Attacking: Epoch 309, Loss: 2.07051, Surrogate test score: 0.12224
Attacking: Epoch 310, Loss: 2.07005, Surrogate test score: 0.12224
Attacking: Epoch 311, Loss: 2.06960, Surrogate test score: 0.12224
Attacking: Epoch 312, Loss: 2.06915, Surrogate test score: 0.12224
Attacking: Epoch 313, Loss: 2.06870, Surrogate test score: 0.12224
Attacking: Epoch 314, Loss: 2.06826, Surrogate test score: 0.12224
Attacking: Epoch 315, Loss: 2.06782, Surrogate test score: 0.12224
Attacking: Epoch 316, Loss: 2.06737, Surrogate test score: 0.12224
Attacking: Epoch 317, Loss: 2.06694, Surrogate test score: 0.12224
Attacking: Epoch 318, Loss: 2.06650, Surrogate test score: 0.12224
Attacking: Epoch 319, Loss: 2.06607, Surrogate test score: 0.12224
Attacking: Epoch 320, Loss: 2.06563, Surrogate test score: 0.12224
Attacking: Epoch 321, Loss: 2.06520, Surrogate test score: 0.12224
Attacking: Epoch 322, Loss: 2.06476, Surrogate test score: 0.12224
Attacking: Epoch 323, Loss: 2.06431, Surrogate test score: 0.12224
Attacking: Epoch 324, Loss: 2.06390, Surrogate test score: 0.12224
Attacking: Epoch 325, Loss: 2.06347, Surrogate test score: 0.12224
Attacking: Epoch 326, Loss: 2.06304, Surrogate test score: 0.12224
Attacking: Epoch 327, Loss: 2.06262, Surrogate test score: 0.12224
Attacking: Epoch 328, Loss: 2.06220, Surrogate test score: 0.12224
Attacking: Epoch 329, Loss: 2.06178, Surrogate test score: 0.12224
Attacking: Epoch 330, Loss: 2.06137, Surrogate test score: 0.12224
Attacking: Epoch 331, Loss: 2.06095, Surrogate test score: 0.12224
Attacking: Epoch 332, Loss: 2.06054, Surrogate test score: 0.12224
Attacking: Epoch 333, Loss: 2.06013, Surrogate test score: 0.12224
Attacking: Epoch 334, Loss: 2.05972, Surrogate test score: 0.12224
Attacking: Epoch 335, Loss: 2.05930, Surrogate test score: 0.12224
Attacking: Epoch 336, Loss: 2.05888, Surrogate test score: 0.12224
Attacking: Epoch 337, Loss: 2.05847, Surrogate test score: 0.12224
Attacking: Epoch 338, Loss: 2.05807, Surrogate test score: 0.12224
Attacking: Epoch 339, Loss: 2.05767, Surrogate test score: 0.12224
Attacking: Epoch 340, Loss: 2.05726, Surrogate test score: 0.12224
Attacking: Epoch 341, Loss: 2.05687, Surrogate test score: 0.12224
Attacking: Epoch 342, Loss: 2.05646, Surrogate test score: 0.12224
Attacking: Epoch 343, Loss: 2.05606, Surrogate test score: 0.12224
Attacking: Epoch 344, Loss: 2.05567, Surrogate test score: 0.12213
Attacking: Epoch 345, Loss: 2.05528, Surrogate test score: 0.12213
Attacking: Epoch 346, Loss: 2.05488, Surrogate test score: 0.12213
Attacking: Epoch 347, Loss: 2.05451, Surrogate test score: 0.12213
Attacking: Epoch 348, Loss: 2.05411, Surrogate test score: 0.12213
Attacking: Epoch 349, Loss: 2.05372, Surrogate test score: 0.12213
Attacking: Epoch 350, Loss: 2.05334, Surrogate test score: 0.12213
Attacking: Epoch 351, Loss: 2.05295, Surrogate test score: 0.12213
Attacking: Epoch 352, Loss: 2.05257, Surrogate test score: 0.12213
Attacking: Epoch 353, Loss: 2.05218, Surrogate test score: 0.12213
Attacking: Epoch 354, Loss: 2.05179, Surrogate test score: 0.12213
Attacking: Epoch 355, Loss: 2.05141, Surrogate test score: 0.12213
Attacking: Epoch 356, Loss: 2.05103, Surrogate test score: 0.12213
Attacking: Epoch 357, Loss: 2.05065, Surrogate test score: 0.12213
Attacking: Epoch 358, Loss: 2.05029, Surrogate test score: 0.12213
Attacking: Epoch 359, Loss: 2.04990, Surrogate test score: 0.12213
Attacking: Epoch 360, Loss: 2.04952, Surrogate test score: 0.12213
Attacking: Epoch 361, Loss: 2.04916, Surrogate test score: 0.12213
