nohup: ignoring input
Namespace(attack_method='AGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='none', device_id=1, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GNNGuard', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.3607
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9459304809570312
acc_val: 0.4119
Epoch 10, training loss: 1.6337673664093018
acc_val: 0.4119
Epoch 20, training loss: 1.6217806339263916
acc_val: 0.4119
Epoch 30, training loss: 1.6064249277114868
acc_val: 0.4119
Epoch 40, training loss: 1.5968029499053955
acc_val: 0.4119
Epoch 50, training loss: 1.5881984233856201
acc_val: 0.4118
Epoch 60, training loss: 1.5813709497451782
acc_val: 0.4129
Epoch 70, training loss: 1.5755410194396973
acc_val: 0.4139
Epoch 80, training loss: 1.570027470588684
acc_val: 0.4160
Epoch 90, training loss: 1.562692642211914
acc_val: 0.4192
Epoch 100, training loss: 1.5553935766220093
acc_val: 0.4269
Epoch 110, training loss: 1.5447094440460205
acc_val: 0.4345
Epoch 120, training loss: 1.5390474796295166
acc_val: 0.4410
Epoch 130, training loss: 1.5333971977233887
acc_val: 0.4450
Epoch 140, training loss: 1.5311614274978638
acc_val: 0.4485
Epoch 150, training loss: 1.5299534797668457
acc_val: 0.4529
Epoch 160, training loss: 1.5288491249084473
acc_val: 0.4528
Epoch 170, training loss: 1.527613639831543
acc_val: 0.4481
Epoch 180, training loss: 1.527220606803894
acc_val: 0.4491
Epoch 190, training loss: 1.5273693799972534
acc_val: 0.4500
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0028
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4590
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 17.58222, Surrogate test score: 0.69647
Attacking: Epoch 1, Loss: 16.74488, Surrogate test score: 0.65838
Attacking: Epoch 2, Loss: 15.93181, Surrogate test score: 0.62510
Attacking: Epoch 3, Loss: 15.16794, Surrogate test score: 0.59641
Attacking: Epoch 4, Loss: 14.46371, Surrogate test score: 0.57143
Attacking: Epoch 5, Loss: 13.81716, Surrogate test score: 0.54711
Attacking: Epoch 6, Loss: 13.21934, Surrogate test score: 0.52078
Attacking: Epoch 7, Loss: 12.65287, Surrogate test score: 0.49513
Attacking: Epoch 8, Loss: 12.10651, Surrogate test score: 0.47014
Attacking: Epoch 9, Loss: 11.57372, Surrogate test score: 0.44941
Attacking: Epoch 10, Loss: 11.06056, Surrogate test score: 0.42846
Attacking: Epoch 11, Loss: 10.57403, Surrogate test score: 0.41266
Attacking: Epoch 12, Loss: 10.12203, Surrogate test score: 0.39720
Attacking: Epoch 13, Loss: 9.71118, Surrogate test score: 0.38487
Attacking: Epoch 14, Loss: 9.34601, Surrogate test score: 0.37345
Attacking: Epoch 15, Loss: 9.02468, Surrogate test score: 0.36415
Attacking: Epoch 16, Loss: 8.74413, Surrogate test score: 0.35776
Attacking: Epoch 17, Loss: 8.50107, Surrogate test score: 0.35070
Attacking: Epoch 18, Loss: 8.29001, Surrogate test score: 0.34487
Attacking: Epoch 19, Loss: 8.10671, Surrogate test score: 0.33972
Attacking: Epoch 20, Loss: 7.94596, Surrogate test score: 0.33546
Attacking: Epoch 21, Loss: 7.80510, Surrogate test score: 0.33266
Attacking: Epoch 22, Loss: 7.68261, Surrogate test score: 0.33120
Attacking: Epoch 23, Loss: 7.57851, Surrogate test score: 0.32986
Attacking: Epoch 24, Loss: 7.49127, Surrogate test score: 0.32885
Attacking: Epoch 25, Loss: 7.41796, Surrogate test score: 0.32695
Attacking: Epoch 26, Loss: 7.35469, Surrogate test score: 0.32594
Attacking: Epoch 27, Loss: 7.29857, Surrogate test score: 0.32515
Attacking: Epoch 28, Loss: 7.24754, Surrogate test score: 0.32504
Attacking: Epoch 29, Loss: 7.20110, Surrogate test score: 0.32471
Attacking: Epoch 30, Loss: 7.15992, Surrogate test score: 0.32426
Attacking: Epoch 31, Loss: 7.12369, Surrogate test score: 0.32415
Attacking: Epoch 32, Loss: 7.09118, Surrogate test score: 0.32403
Attacking: Epoch 33, Loss: 7.06134, Surrogate test score: 0.32403
Attacking: Epoch 34, Loss: 7.03381, Surrogate test score: 0.32403
Attacking: Epoch 35, Loss: 7.00836, Surrogate test score: 0.32403
Attacking: Epoch 36, Loss: 6.98467, Surrogate test score: 0.32392
Attacking: Epoch 37, Loss: 6.96219, Surrogate test score: 0.32392
Attacking: Epoch 38, Loss: 6.94061, Surrogate test score: 0.32381
Attacking: Epoch 39, Loss: 6.91987, Surrogate test score: 0.32381
Attacking: Epoch 40, Loss: 6.89993, Surrogate test score: 0.32381
Attacking: Epoch 41, Loss: 6.88091, Surrogate test score: 0.32381
Attacking: Epoch 42, Loss: 6.86287, Surrogate test score: 0.32381
Attacking: Epoch 43, Loss: 6.84571, Surrogate test score: 0.32381
Attacking: Epoch 44, Loss: 6.82913, Surrogate test score: 0.32370
Attacking: Epoch 45, Loss: 6.81306, Surrogate test score: 0.32370
Attacking: Epoch 46, Loss: 6.79754, Surrogate test score: 0.32381
Attacking: Epoch 47, Loss: 6.78266, Surrogate test score: 0.32381
Attacking: Epoch 48, Loss: 6.76851, Surrogate test score: 0.32381
Attacking: Epoch 49, Loss: 6.75506, Surrogate test score: 0.32381
Attacking: Epoch 50, Loss: 6.74208, Surrogate test score: 0.32370
Attacking: Epoch 51, Loss: 6.72964, Surrogate test score: 0.32370
Attacking: Epoch 52, Loss: 6.71767, Surrogate test score: 0.32359
Attacking: Epoch 53, Loss: 6.70614, Surrogate test score: 0.32359
Attacking: Epoch 54, Loss: 6.69495, Surrogate test score: 0.32359
Attacking: Epoch 55, Loss: 6.68404, Surrogate test score: 0.32359
Attacking: Epoch 56, Loss: 6.67343, Surrogate test score: 0.32347
Attacking: Epoch 57, Loss: 6.66309, Surrogate test score: 0.32347
Attacking: Epoch 64, Loss: 2.33164, Surrogate test score: 0.12549
Attacking: Epoch 65, Loss: 2.32831, Surrogate test score: 0.12549
Attacking: Epoch 66, Loss: 2.32505, Surrogate test score: 0.12549
Attacking: Epoch 67, Loss: 2.32187, Surrogate test score: 0.12549
Attacking: Epoch 68, Loss: 2.31880, Surrogate test score: 0.12538
Attacking: Epoch 69, Loss: 2.31578, Surrogate test score: 0.12538
Attacking: Epoch 70, Loss: 2.31277, Surrogate test score: 0.12538
Attacking: Epoch 71, Loss: 2.30985, Surrogate test score: 0.12538
Attacking: Epoch 72, Loss: 2.30699, Surrogate test score: 0.12538
Attacking: Epoch 73, Loss: 2.30418, Surrogate test score: 0.12527
Attacking: Epoch 74, Loss: 2.30144, Surrogate test score: 0.12527
Attacking: Epoch 75, Loss: 2.29873, Surrogate test score: 0.12527
Attacking: Epoch 76, Loss: 2.29606, Surrogate test score: 0.12515
Attacking: Epoch 77, Loss: 2.29345, Surrogate test score: 0.12504
Attacking: Epoch 78, Loss: 2.29089, Surrogate test score: 0.12504
Attacking: Epoch 79, Loss: 2.28838, Surrogate test score: 0.12504
Attacking: Epoch 80, Loss: 2.28589, Surrogate test score: 0.12504
Attacking: Epoch 81, Loss: 2.28348, Surrogate test score: 0.12504
Attacking: Epoch 82, Loss: 2.28108, Surrogate test score: 0.12504
Attacking: Epoch 83, Loss: 2.27872, Surrogate test score: 0.12504
Attacking: Epoch 84, Loss: 2.27640, Surrogate test score: 0.12504
Attacking: Epoch 85, Loss: 2.27412, Surrogate test score: 0.12504
Attacking: Epoch 86, Loss: 2.27189, Surrogate test score: 0.12504
Attacking: Epoch 87, Loss: 2.26968, Surrogate test score: 0.12493
Attacking: Epoch 88, Loss: 2.26749, Surrogate test score: 0.12493
Attacking: Epoch 89, Loss: 2.26533, Surrogate test score: 0.12482
Attacking: Epoch 90, Loss: 2.26321, Surrogate test score: 0.12482
Attacking: Epoch 91, Loss: 2.26114, Surrogate test score: 0.12471
Attacking: Epoch 92, Loss: 2.25912, Surrogate test score: 0.12471
Attacking: Epoch 93, Loss: 2.25713, Surrogate test score: 0.12459
Attacking: Epoch 94, Loss: 2.25518, Surrogate test score: 0.12459
Attacking: Epoch 95, Loss: 2.25326, Surrogate test score: 0.12459
Attacking: Epoch 96, Loss: 2.25135, Surrogate test score: 0.12459
Attacking: Epoch 97, Loss: 2.24947, Surrogate test score: 0.12459
Attacking: Epoch 98, Loss: 2.24765, Surrogate test score: 0.12459
Attacking: Epoch 99, Loss: 2.24582, Surrogate test score: 0.12459
Attacking: Epoch 100, Loss: 2.24403, Surrogate test score: 0.12459
Attacking: Epoch 101, Loss: 2.24227, Surrogate test score: 0.12459
Attacking: Epoch 102, Loss: 2.24051, Surrogate test score: 0.12459
Attacking: Epoch 103, Loss: 2.23879, Surrogate test score: 0.12459
Attacking: Epoch 104, Loss: 2.23707, Surrogate test score: 0.12448
Attacking: Epoch 105, Loss: 2.23537, Surrogate test score: 0.12448
Attacking: Epoch 106, Loss: 2.23369, Surrogate test score: 0.12448
Attacking: Epoch 107, Loss: 2.23203, Surrogate test score: 0.12448
Attacking: Epoch 108, Loss: 2.23041, Surrogate test score: 0.12448
Attacking: Epoch 109, Loss: 2.22878, Surrogate test score: 0.12448
Attacking: Epoch 110, Loss: 2.22717, Surrogate test score: 0.12437
Attacking: Epoch 111, Loss: 2.22560, Surrogate test score: 0.12437
Attacking: Epoch 112, Loss: 2.22403, Surrogate test score: 0.12437
Attacking: Epoch 113, Loss: 2.22248, Surrogate test score: 0.12437
Attacking: Epoch 114, Loss: 2.22094, Surrogate test score: 0.12437
Attacking: Epoch 115, Loss: 2.21941, Surrogate test score: 0.12437
Attacking: Epoch 116, Loss: 2.21788, Surrogate test score: 0.12437
Attacking: Epoch 117, Loss: 2.21637, Surrogate test score: 0.12437
Attacking: Epoch 118, Loss: 2.21488, Surrogate test score: 0.12437
Attacking: Epoch 119, Loss: 2.21340, Surrogate test score: 0.12437
Attacking: Epoch 120, Loss: 2.21193, Surrogate test score: 0.12437
Attacking: Epoch 121, Loss: 2.21047, Surrogate test score: 0.12437
Attacking: Epoch 122, Loss: 2.20903, Surrogate test score: 0.12437
Attacking: Epoch 123, Loss: 2.20761, Surrogate test score: 0.12437
Attacking: Epoch 124, Loss: 2.20619, Surrogate test score: 0.12437
Attacking: Epoch 125, Loss: 2.20481, Surrogate test score: 0.12437
Attacking: Epoch 126, Loss: 2.20341, Surrogate test score: 0.12437
Attacking: Epoch 127, Loss: 2.20202, Surrogate test score: 0.12437
Attacking: Epoch 128, Loss: 2.20067, Surrogate test score: 0.12437
Attacking: Epoch 129, Loss: 2.19934, Surrogate test score: 0.12426
Attacking: Epoch 130, Loss: 2.19799, Surrogate test score: 0.12426
Attacking: Epoch 131, Loss: 2.19665, Surrogate test score: 0.12426
Attacking: Epoch 132, Loss: 2.19533, Surrogate test score: 0.12426
Attacking: Epoch 133, Loss: 2.19402, Surrogate test score: 0.12426
Attacking: Epoch 134, Loss: 2.19271, Surrogate test score: 0.12426
Attacking: Epoch 135, Loss: 2.19141, Surrogate test score: 0.12426
Attacking: Epoch 136, Loss: 2.19012, Surrogate test score: 0.12426
Attacking: Epoch 137, Loss: 2.18884, Surrogate test score: 0.12426
Attacking: Epoch 138, Loss: 2.18756, Surrogate test score: 0.12426
Attacking: Epoch 139, Loss: 2.18631, Surrogate test score: 0.12426
Attacking: Epoch 140, Loss: 2.18505, Surrogate test score: 0.12426
Attacking: Epoch 141, Loss: 2.18380, Surrogate test score: 0.12426
Attacking: Epoch 142, Loss: 2.18254, Surrogate test score: 0.12426
Attacking: Epoch 143, Loss: 2.18129, Surrogate test score: 0.12426
Attacking: Epoch 144, Loss: 2.18005, Surrogate test score: 0.12426
Attacking: Epoch 145, Loss: 2.17882, Surrogate test score: 0.12426
Attacking: Epoch 146, Loss: 2.17757, Surrogate test score: 0.12426
Attacking: Epoch 147, Loss: 2.17633, Surrogate test score: 0.12426
Attacking: Epoch 148, Loss: 2.17508, Surrogate test score: 0.12426
Attacking: Epoch 149, Loss: 2.17384, Surrogate test score: 0.12426
Attacking: Epoch 150, Loss: 2.17286, Surrogate test score: 0.12426
Attacking: Epoch 151, Loss: 2.17157, Surrogate test score: 0.12415
Attacking: Epoch 152, Loss: 2.17034, Surrogate test score: 0.12415
Attacking: Epoch 153, Loss: 2.16923, Surrogate test score: 0.12415
Attacking: Epoch 154, Loss: 2.16812, Surrogate test score: 0.12415
Attacking: Epoch 155, Loss: 2.16701, Surrogate test score: 0.12415
Attacking: Epoch 156, Loss: 2.16589, Surrogate test score: 0.12415
Attacking: Epoch 157, Loss: 2.16478, Surrogate test score: 0.12415
Attacking: Epoch 158, Loss: 2.16364, Surrogate test score: 0.12415
Attacking: Epoch 159, Loss: 2.16254, Surrogate test score: 0.12415
Attacking: Epoch 160, Loss: 2.16142, Surrogate test score: 0.12415
Attacking: Epoch 161, Loss: 2.16031, Surrogate test score: 0.12415
Attacking: Epoch 162, Loss: 2.15919, Surrogate test score: 0.12415
Attacking: Epoch 163, Loss: 2.15812, Surrogate test score: 0.12415
Attacking: Epoch 164, Loss: 2.15706, Surrogate test score: 0.12415
Attacking: Epoch 165, Loss: 2.15594, Surrogate test score: 0.12415
Attacking: Epoch 166, Loss: 2.15482, Surrogate test score: 0.12415
Attacking: Epoch 167, Loss: 2.15376, Surrogate test score: 0.12415
Attacking: Epoch 168, Loss: 2.15269, Surrogate test score: 0.12415
Attacking: Epoch 169, Loss: 2.15162, Surrogate test score: 0.12415
Attacking: Epoch 170, Loss: 2.15054, Surrogate test score: 0.12415
Attacking: Epoch 171, Loss: 2.14946, Surrogate test score: 0.12403
Attacking: Epoch 172, Loss: 2.14833, Surrogate test score: 0.12403
Attacking: Epoch 173, Loss: 2.14721, Surrogate test score: 0.12403
Attacking: Epoch 174, Loss: 2.14607, Surrogate test score: 0.12403
Attacking: Epoch 175, Loss: 2.14485, Surrogate test score: 0.12403
Attacking: Epoch 176, Loss: 2.14357, Surrogate test score: 0.12403
Attacking: Epoch 177, Loss: 2.14217, Surrogate test score: 0.12392
Attacking: Epoch 178, Loss: 2.14065, Surrogate test score: 0.12392
Attacking: Epoch 179, Loss: 2.13911, Surrogate test score: 0.12392
Attacking: Epoch 180, Loss: 2.13828, Surrogate test score: 0.12381
Attacking: Epoch 181, Loss: 2.13681, Surrogate test score: 0.12381
Attacking: Epoch 182, Loss: 2.13584, Surrogate test score: 0.12381
Attacking: Epoch 183, Loss: 2.13500, Surrogate test score: 0.12381
Attacking: Epoch 184, Loss: 2.13392, Surrogate test score: 0.12381
Attacking: Epoch 185, Loss: 2.13282, Surrogate test score: 0.12381
Attacking: Epoch 186, Loss: 2.13189, Surrogate test score: 0.12381
Attacking: Epoch 187, Loss: 2.13098, Surrogate test score: 0.12381
Attacking: Epoch 188, Loss: 2.13006, Surrogate test score: 0.12381
Attacking: Epoch 189, Loss: 2.12916, Surrogate test score: 0.12370
Attacking: Epoch 190, Loss: 2.12824, Surrogate test score: 0.12370
Attacking: Epoch 191, Loss: 2.12734, Surrogate test score: 0.12370
Attacking: Epoch 192, Loss: 2.12644, Surrogate test score: 0.12370
Attacking: Epoch 193, Loss: 2.12555, Surrogate test score: 0.12370
Attacking: Epoch 194, Loss: 2.12467, Surrogate test score: 0.12370
Attacking: Epoch 195, Loss: 2.12381, Surrogate test score: 0.12370
Attacking: Epoch 196, Loss: 2.12295, Surrogate test score: 0.12370
Attacking: Epoch 197, Loss: 2.12209, Surrogate test score: 0.12370
Attacking: Epoch 198, Loss: 2.12124, Surrogate test score: 0.12359
Attacking: Epoch 199, Loss: 2.12039, Surrogate test score: 0.12359
Attacking: Epoch 200, Loss: 2.11955, Surrogate test score: 0.12359
Attacking: Epoch 201, Loss: 2.11871, Surrogate test score: 0.12359
Attacking: Epoch 202, Loss: 2.11788, Surrogate test score: 0.12359
Attacking: Epoch 203, Loss: 2.11706, Surrogate test score: 0.12359
Attacking: Epoch 204, Loss: 2.11624, Surrogate test score: 0.12359
Attacking: Epoch 205, Loss: 2.11543, Surrogate test score: 0.12359
Attacking: Epoch 206, Loss: 2.11463, Surrogate test score: 0.12347
Attacking: Epoch 207, Loss: 2.11383, Surrogate test score: 0.12347
Attacking: Epoch 208, Loss: 2.11304, Surrogate test score: 0.12347
Attacking: Epoch 209, Loss: 2.11225, Surrogate test score: 0.12347
Attacking: Epoch 210, Loss: 2.11148, Surrogate test score: 0.12347
Attacking: Epoch 211, Loss: 2.11070, Surrogate test score: 0.12347
Attacking: Epoch 212, Loss: 2.10993, Surrogate test score: 0.12347
Attacking: Epoch 213, Loss: 2.10916, Surrogate test score: 0.12347
Attacking: Epoch 214, Loss: 2.10841, Surrogate test score: 0.12347
Attacking: Epoch 215, Loss: 2.10765, Surrogate test score: 0.12347
Attacking: Epoch 216, Loss: 2.10691, Surrogate test score: 0.12347
Attacking: Epoch 217, Loss: 2.10616, Surrogate test score: 0.12347
Attacking: Epoch 218, Loss: 2.10543, Surrogate test score: 0.12347
Attacking: Epoch 219, Loss: 2.10470, Surrogate test score: 0.12347
Attacking: Epoch 220, Loss: 2.10396, Surrogate test score: 0.12347
Attacking: Epoch 221, Loss: 2.10325, Surrogate test score: 0.12347
Attacking: Epoch 222, Loss: 2.10253, Surrogate test score: 0.12347
Attacking: Epoch 223, Loss: 2.10183, Surrogate test score: 0.12347
Attacking: Epoch 224, Loss: 2.10113, Surrogate test score: 0.12347
Attacking: Epoch 225, Loss: 2.10042, Surrogate test score: 0.12347
Attacking: Epoch 226, Loss: 2.09973, Surrogate test score: 0.12347
Attacking: Epoch 227, Loss: 2.09903, Surrogate test score: 0.12347
Attacking: Epoch 228, Loss: 2.09835, Surrogate test score: 0.12347
Attacking: Epoch 229, Loss: 2.09767, Surrogate test score: 0.12347
Attacking: Epoch 230, Loss: 2.09699, Surrogate test score: 0.12347
Attacking: Epoch 231, Loss: 2.09632, Surrogate test score: 0.12347
Attacking: Epoch 232, Loss: 2.09565, Surrogate test score: 0.12347
Attacking: Epoch 233, Loss: 2.09499, Surrogate test score: 0.12347
Attacking: Epoch 234, Loss: 2.09434, Surrogate test score: 0.12347
Attacking: Epoch 235, Loss: 2.09369, Surrogate test score: 0.12347
Attacking: Epoch 236, Loss: 2.09303, Surrogate test score: 0.12347
Attacking: Epoch 237, Loss: 2.09238, Surrogate test score: 0.12347
Attacking: Epoch 238, Loss: 2.09171, Surrogate test score: 0.12347
Attacking: Epoch 239, Loss: 2.09103, Surrogate test score: 0.12347
Attacking: Epoch 240, Loss: 2.09034, Surrogate test score: 0.12347
Attacking: Epoch 241, Loss: 2.08964, Surrogate test score: 0.12347
Attacking: Epoch 242, Loss: 2.08893, Surrogate test score: 0.12347
Attacking: Epoch 243, Loss: 2.08822, Surrogate test score: 0.12347
Attacking: Epoch 244, Loss: 2.08749, Surrogate test score: 0.12347
Attacking: Epoch 245, Loss: 2.08678, Surrogate test score: 0.12347
Attacking: Epoch 246, Loss: 2.08609, Surrogate test score: 0.12347
Attacking: Epoch 247, Loss: 2.08541, Surrogate test score: 0.12347
Attacking: Epoch 248, Loss: 2.08477, Surrogate test score: 0.12347
Attacking: Epoch 249, Loss: 2.08414, Surrogate test score: 0.12347
Attacking: Epoch 250, Loss: 2.08351, Surrogate test score: 0.12347
Attacking: Epoch 251, Loss: 2.08290, Surrogate test score: 0.12347
Attacking: Epoch 252, Loss: 2.08230, Surrogate test score: 0.12347
Attacking: Epoch 253, Loss: 2.08171, Surrogate test score: 0.12347
Attacking: Epoch 254, Loss: 2.08112, Surrogate test score: 0.12347
Attacking: Epoch 255, Loss: 2.08052, Surrogate test score: 0.12347
Attacking: Epoch 256, Loss: 2.07992, Surrogate test score: 0.12347
Attacking: Epoch 257, Loss: 2.07933, Surrogate test score: 0.12347
Attacking: Epoch 258, Loss: 2.07873, Surrogate test score: 0.12347
Attacking: Epoch 259, Loss: 2.07814, Surrogate test score: 0.12347
Attacking: Epoch 260, Loss: 2.07754, Surrogate test score: 0.12347
Attacking: Epoch 261, Loss: 2.07695, Surrogate test score: 0.12347
Attacking: Epoch 262, Loss: 2.07637, Surrogate test score: 0.12347
Attacking: Epoch 263, Loss: 2.07579, Surrogate test score: 0.12347
Attacking: Epoch 264, Loss: 2.07522, Surrogate test score: 0.12347
Attacking: Epoch 265, Loss: 2.07466, Surrogate test score: 0.12347
Attacking: Epoch 266, Loss: 2.07410, Surrogate test score: 0.12347
Attacking: Epoch 267, Loss: 2.07355, Surrogate test score: 0.12347
Attacking: Epoch 268, Loss: 2.07302, Surrogate test score: 0.12347
Attacking: Epoch 269, Loss: 2.07248, Surrogate test score: 0.12347
Attacking: Epoch 270, Loss: 2.07195, Surrogate test score: 0.12347
Attacking: Epoch 271, Loss: 2.07142, Surrogate test score: 0.12347
Attacking: Epoch 272, Loss: 2.07090, Surrogate test score: 0.12347
Attacking: Epoch 273, Loss: 2.07038, Surrogate test score: 0.12347
Attacking: Epoch 274, Loss: 2.06986, Surrogate test score: 0.12347
Attacking: Epoch 275, Loss: 2.06935, Surrogate test score: 0.12347
Attacking: Epoch 276, Loss: 2.06884, Surrogate test score: 0.12347
Attacking: Epoch 277, Loss: 2.06833, Surrogate test score: 0.12347
Attacking: Epoch 278, Loss: 2.06784, Surrogate test score: 0.12347
Attacking: Epoch 279, Loss: 2.06732, Surrogate test score: 0.12347
Attacking: Epoch 280, Loss: 2.06684, Surrogate test score: 0.12347
Attacking: Epoch 281, Loss: 2.06635, Surrogate test score: 0.12347
Attacking: Epoch 282, Loss: 2.06586, Surrogate test score: 0.12347
Attacking: Epoch 283, Loss: 2.06538, Surrogate test score: 0.12347
Attacking: Epoch 284, Loss: 2.06491, Surrogate test score: 0.12336
Attacking: Epoch 285, Loss: 2.06443, Surrogate test score: 0.12336
Attacking: Epoch 286, Loss: 2.06396, Surrogate test score: 0.12336
Attacking: Epoch 287, Loss: 2.06351, Surrogate test score: 0.12336
Attacking: Epoch 288, Loss: 2.06304, Surrogate test score: 0.12336
Attacking: Epoch 289, Loss: 2.06260, Surrogate test score: 0.12336
Attacking: Epoch 290, Loss: 2.06214, Surrogate test score: 0.12336
Attacking: Epoch 291, Loss: 2.06169, Surrogate test score: 0.12336
Attacking: Epoch 292, Loss: 2.06125, Surrogate test score: 0.12336
Attacking: Epoch 293, Loss: 2.06082, Surrogate test score: 0.12336
Attacking: Epoch 294, Loss: 2.06037, Surrogate test score: 0.12336
Attacking: Epoch 295, Loss: 2.05994, Surrogate test score: 0.12336
Attacking: Epoch 296, Loss: 2.05950, Surrogate test score: 0.12325
Attacking: Epoch 297, Loss: 2.05908, Surrogate test score: 0.12325
Attacking: Epoch 298, Loss: 2.05863, Surrogate test score: 0.12325
Attacking: Epoch 299, Loss: 2.05820, Surrogate test score: 0.12325
Attacking: Epoch 300, Loss: 2.05777, Surrogate test score: 0.12325
Attacking: Epoch 301, Loss: 2.05734, Surrogate test score: 0.12325
Attacking: Epoch 302, Loss: 2.05691, Surrogate test score: 0.12325
Attacking: Epoch 303, Loss: 2.05647, Surrogate test score: 0.12325
Attacking: Epoch 304, Loss: 2.05605, Surrogate test score: 0.12325
Attacking: Epoch 305, Loss: 2.05562, Surrogate test score: 0.12325
Attacking: Epoch 306, Loss: 2.05520, Surrogate test score: 0.12325
Attacking: Epoch 307, Loss: 2.05478, Surrogate test score: 0.12325
Attacking: Epoch 308, Loss: 2.05436, Surrogate test score: 0.12325
Attacking: Epoch 309, Loss: 2.05394, Surrogate test score: 0.12325
Attacking: Epoch 310, Loss: 2.05353, Surrogate test score: 0.12325
Attacking: Epoch 311, Loss: 2.05313, Surrogate test score: 0.12325
Attacking: Epoch 312, Loss: 2.05269, Surrogate test score: 0.12325
Attacking: Epoch 313, Loss: 2.05227, Surrogate test score: 0.12325
Attacking: Epoch 314, Loss: 2.05183, Surrogate test score: 0.12325
Attacking: Epoch 315, Loss: 2.05139, Surrogate test score: 0.12325
Attacking: Epoch 316, Loss: 2.05095, Surrogate test score: 0.12325
Attacking: Epoch 317, Loss: 2.05048, Surrogate test score: 0.12325
Attacking: Epoch 318, Loss: 2.05001, Surrogate test score: 0.12325
Attacking: Epoch 319, Loss: 2.04952, Surrogate test score: 0.12325
Attacking: Epoch 320, Loss: 2.04902, Surrogate test score: 0.12325
Attacking: Epoch 321, Loss: 2.04852, Surrogate test score: 0.12314
Attacking: Epoch 322, Loss: 2.04799, Surrogate test score: 0.12303
Attacking: Epoch 323, Loss: 2.04746, Surrogate test score: 0.12303
Attacking: Epoch 324, Loss: 2.04695, Surrogate test score: 0.12303
Attacking: Epoch 325, Loss: 2.04648, Surrogate test score: 0.12303
Attacking: Epoch 326, Loss: 2.04603, Surrogate test score: 0.12303
Attacking: Epoch 327, Loss: 2.04559, Surrogate test score: 0.12303
Attacking: Epoch 328, Loss: 2.04517, Surrogate test score: 0.12303
Attacking: Epoch 329, Loss: 2.04475, Surrogate test score: 0.12303
Attacking: Epoch 330, Loss: 2.04434, Surrogate test score: 0.12303
Attacking: Epoch 331, Loss: 2.04393, Surrogate test score: 0.12303
Attacking: Epoch 332, Loss: 2.04354, Surrogate test score: 0.12303
Attacking: Epoch 333, Loss: 2.04314, Surrogate test score: 0.12303
Attacking: Epoch 334, Loss: 2.04275, Surrogate test score: 0.12303
Attacking: Epoch 335, Loss: 2.04235, Surrogate test score: 0.12303
Attacking: Epoch 336, Loss: 2.04198, Surrogate test score: 0.12303
Attacking: Epoch 337, Loss: 2.04159, Surrogate test score: 0.12303
Attacking: Epoch 338, Loss: 2.04122, Surrogate test score: 0.12303
Attacking: Epoch 339, Loss: 2.04083, Surrogate test score: 0.12303
Attacking: Epoch 340, Loss: 2.04046, Surrogate test score: 0.12303
Attacking: Epoch 341, Loss: 2.04009, Surrogate test score: 0.12303
Attacking: Epoch 342, Loss: 2.03971, Surrogate test score: 0.12303
Attacking: Epoch 343, Loss: 2.03935, Surrogate test score: 0.12303
Attacking: Epoch 344, Loss: 2.03898, Surrogate test score: 0.12303
Attacking: Epoch 345, Loss: 2.03862, Surrogate test score: 0.12303
Attacking: Epoch 346, Loss: 2.03826, Surrogate test score: 0.12303
Attacking: Epoch 347, Loss: 2.03791, Surrogate test score: 0.12303
Attacking: Epoch 348, Loss: 2.03755, Surrogate test score: 0.12303
Attacking: Epoch 349, Loss: 2.03720, Surrogate test score: 0.12303
Attacking: Epoch 350, Loss: 2.03685, Surrogate test score: 0.12303
Attacking: Epoch 351, Loss: 2.03650, Surrogate test score: 0.12303
Attacking: Epoch 352, Loss: 2.03616, Surrogate test score: 0.12303
Attacking: Epoch 353, Loss: 2.03581, Surrogate test score: 0.12303
Attacking: Epoch 354, Loss: 2.03547, Surrogate test score: 0.12303
Attacking: Epoch 355, Loss: 2.03512, Surrogate test score: 0.12303
Attacking: Epoch 356, Loss: 2.03478, Surrogate test score: 0.12303
Attacking: Epoch 357, Loss: 2.03444, Surrogate test score: 0.12303
Attacking: Epoch 358, Loss: 2.03412, Surrogate test score: 0.12303
Attacking: Epoch 359, Loss: 2.03378, Surrogate test score: 0.12303
Attacking: Epoch 360, Loss: 2.03344, Surrogate test score: 0.12303
