nohup: ignoring input
Namespace(attack_method='TDGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='none', device_id=1, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GNNGuard', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.3607
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9459304809570312
acc_val: 0.4119
Epoch 10, training loss: 1.6337672472000122
acc_val: 0.4119
Epoch 20, training loss: 1.6217806339263916
acc_val: 0.4119
Epoch 30, training loss: 1.6064249277114868
acc_val: 0.4119
Epoch 40, training loss: 1.5968043804168701
acc_val: 0.4119
Epoch 50, training loss: 1.5881990194320679
acc_val: 0.4118
Epoch 60, training loss: 1.5813703536987305
acc_val: 0.4129
Epoch 70, training loss: 1.5755387544631958
acc_val: 0.4139
Epoch 80, training loss: 1.5700219869613647
acc_val: 0.4160
Epoch 90, training loss: 1.5626842975616455
acc_val: 0.4193
Epoch 100, training loss: 1.555392861366272
acc_val: 0.4269
Epoch 110, training loss: 1.5447099208831787
acc_val: 0.4342
Epoch 120, training loss: 1.5389370918273926
acc_val: 0.4404
Epoch 130, training loss: 1.5334579944610596
acc_val: 0.4480
Epoch 140, training loss: 1.5311568975448608
acc_val: 0.4501
Epoch 150, training loss: 1.5291898250579834
acc_val: 0.4499
Epoch 160, training loss: 1.5288387537002563
acc_val: 0.4494
Epoch 170, training loss: 1.5283433198928833
acc_val: 0.4468
Epoch 180, training loss: 1.527739405632019
acc_val: 0.4499
Epoch 190, training loss: 1.5278747081756592
acc_val: 0.4533
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0028
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4590
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 17.56016, Surrogate test score: 0.69838
Attacking: Epoch 1, Loss: 16.73774, Surrogate test score: 0.65938
Attacking: Epoch 2, Loss: 15.92460, Surrogate test score: 0.62543
Attacking: Epoch 3, Loss: 15.14591, Surrogate test score: 0.59305
Attacking: Epoch 4, Loss: 14.41323, Surrogate test score: 0.56247
Attacking: Epoch 5, Loss: 13.72337, Surrogate test score: 0.53378
Attacking: Epoch 6, Loss: 13.07102, Surrogate test score: 0.50308
Attacking: Epoch 7, Loss: 12.44454, Surrogate test score: 0.47429
Attacking: Epoch 8, Loss: 11.83791, Surrogate test score: 0.44885
Attacking: Epoch 9, Loss: 11.25397, Surrogate test score: 0.42633
Attacking: Epoch 10, Loss: 10.70137, Surrogate test score: 0.40549
Attacking: Epoch 11, Loss: 10.19097, Surrogate test score: 0.38969
Attacking: Epoch 12, Loss: 9.73050, Surrogate test score: 0.37591
Attacking: Epoch 13, Loss: 9.32415, Surrogate test score: 0.36482
Attacking: Epoch 14, Loss: 8.97165, Surrogate test score: 0.35563
Attacking: Epoch 15, Loss: 8.66852, Surrogate test score: 0.34779
Attacking: Epoch 16, Loss: 8.41168, Surrogate test score: 0.34252
Attacking: Epoch 17, Loss: 8.19636, Surrogate test score: 0.33737
Attacking: Epoch 18, Loss: 8.01730, Surrogate test score: 0.33490
Attacking: Epoch 19, Loss: 7.86946, Surrogate test score: 0.33232
Attacking: Epoch 20, Loss: 7.74527, Surrogate test score: 0.32975
Attacking: Epoch 21, Loss: 7.64151, Surrogate test score: 0.32829
Attacking: Epoch 22, Loss: 7.55523, Surrogate test score: 0.32762
Attacking: Epoch 23, Loss: 7.48287, Surrogate test score: 0.32672
Attacking: Epoch 24, Loss: 7.42142, Surrogate test score: 0.32672
Attacking: Epoch 25, Loss: 7.36852, Surrogate test score: 0.32650
Attacking: Epoch 26, Loss: 7.32268, Surrogate test score: 0.32650
Attacking: Epoch 27, Loss: 7.28248, Surrogate test score: 0.32650
Attacking: Epoch 28, Loss: 7.24575, Surrogate test score: 0.32650
Attacking: Epoch 29, Loss: 7.21120, Surrogate test score: 0.32650
Attacking: Epoch 30, Loss: 7.17835, Surrogate test score: 0.32650
Attacking: Epoch 31, Loss: 7.14725, Surrogate test score: 0.32627
Attacking: Epoch 32, Loss: 7.11751, Surrogate test score: 0.32605
Attacking: Epoch 33, Loss: 7.08909, Surrogate test score: 0.32605
Attacking: Epoch 34, Loss: 7.06198, Surrogate test score: 0.32605
Attacking: Epoch 35, Loss: 7.03619, Surrogate test score: 0.32594
Attacking: Epoch 36, Loss: 7.01152, Surrogate test score: 0.32594
Attacking: Epoch 37, Loss: 6.98805, Surrogate test score: 0.32594
Attacking: Epoch 38, Loss: 6.96564, Surrogate test score: 0.32594
Attacking: Epoch 39, Loss: 6.94429, Surrogate test score: 0.32594
Attacking: Epoch 40, Loss: 6.92394, Surrogate test score: 0.32594
Attacking: Epoch 41, Loss: 6.90453, Surrogate test score: 0.32583
Attacking: Epoch 42, Loss: 6.88592, Surrogate test score: 0.32583
Attacking: Epoch 43, Loss: 6.86812, Surrogate test score: 0.32583
Attacking: Epoch 44, Loss: 6.85105, Surrogate test score: 0.32583
Attacking: Epoch 45, Loss: 6.83467, Surrogate test score: 0.32583
Attacking: Epoch 46, Loss: 6.81893, Surrogate test score: 0.32583
Attacking: Epoch 47, Loss: 6.80384, Surrogate test score: 0.32583
Attacking: Epoch 48, Loss: 6.78937, Surrogate test score: 0.32583
Attacking: Epoch 49, Loss: 6.77550, Surrogate test score: 0.32583
Attacking: Epoch 50, Loss: 6.76215, Surrogate test score: 0.32571
Attacking: Epoch 51, Loss: 6.74929, Surrogate test score: 0.32571
Attacking: Epoch 52, Loss: 6.73688, Surrogate test score: 0.32571
Attacking: Epoch 53, Loss: 6.72494, Surrogate test score: 0.32571
Attacking: Epoch 54, Loss: 6.71336, Surrogate test score: 0.32571
Attacking: Epoch 55, Loss: 6.70216, Surrogate test score: 0.32571
Attacking: Epoch 56, Loss: 6.69123, Surrogate test score: 0.32571
Attacking: Epoch 57, Loss: 6.68058, Surrogate test score: 0.32571
Attacking: Epoch 64, Loss: 2.35988, Surrogate test score: 0.12717
Attacking: Epoch 65, Loss: 2.35671, Surrogate test score: 0.12717
Attacking: Epoch 66, Loss: 2.35359, Surrogate test score: 0.12717
Attacking: Epoch 67, Loss: 2.35053, Surrogate test score: 0.12706
Attacking: Epoch 68, Loss: 2.34753, Surrogate test score: 0.12706
Attacking: Epoch 69, Loss: 2.34453, Surrogate test score: 0.12706
Attacking: Epoch 70, Loss: 2.34159, Surrogate test score: 0.12695
Attacking: Epoch 71, Loss: 2.33873, Surrogate test score: 0.12695
Attacking: Epoch 72, Loss: 2.33586, Surrogate test score: 0.12695
Attacking: Epoch 73, Loss: 2.33299, Surrogate test score: 0.12695
Attacking: Epoch 74, Loss: 2.33015, Surrogate test score: 0.12695
Attacking: Epoch 75, Loss: 2.32735, Surrogate test score: 0.12683
Attacking: Epoch 76, Loss: 2.32465, Surrogate test score: 0.12683
Attacking: Epoch 77, Loss: 2.32196, Surrogate test score: 0.12672
Attacking: Epoch 78, Loss: 2.31932, Surrogate test score: 0.12672
Attacking: Epoch 79, Loss: 2.31669, Surrogate test score: 0.12672
Attacking: Epoch 80, Loss: 2.31405, Surrogate test score: 0.12672
Attacking: Epoch 81, Loss: 2.31145, Surrogate test score: 0.12672
Attacking: Epoch 82, Loss: 2.30890, Surrogate test score: 0.12672
Attacking: Epoch 83, Loss: 2.30638, Surrogate test score: 0.12672
Attacking: Epoch 84, Loss: 2.30387, Surrogate test score: 0.12672
Attacking: Epoch 85, Loss: 2.30141, Surrogate test score: 0.12661
Attacking: Epoch 86, Loss: 2.29901, Surrogate test score: 0.12650
Attacking: Epoch 87, Loss: 2.29670, Surrogate test score: 0.12650
Attacking: Epoch 88, Loss: 2.29446, Surrogate test score: 0.12650
Attacking: Epoch 89, Loss: 2.29228, Surrogate test score: 0.12650
Attacking: Epoch 90, Loss: 2.29012, Surrogate test score: 0.12639
Attacking: Epoch 91, Loss: 2.28795, Surrogate test score: 0.12627
Attacking: Epoch 92, Loss: 2.28575, Surrogate test score: 0.12605
Attacking: Epoch 93, Loss: 2.28357, Surrogate test score: 0.12605
Attacking: Epoch 94, Loss: 2.28143, Surrogate test score: 0.12605
Attacking: Epoch 95, Loss: 2.27933, Surrogate test score: 0.12605
Attacking: Epoch 96, Loss: 2.27724, Surrogate test score: 0.12605
Attacking: Epoch 97, Loss: 2.27520, Surrogate test score: 0.12605
Attacking: Epoch 98, Loss: 2.27314, Surrogate test score: 0.12594
Attacking: Epoch 99, Loss: 2.27100, Surrogate test score: 0.12594
Attacking: Epoch 100, Loss: 2.26861, Surrogate test score: 0.12594
Attacking: Epoch 101, Loss: 2.26590, Surrogate test score: 0.12571
Attacking: Epoch 102, Loss: 2.26323, Surrogate test score: 0.12560
Attacking: Epoch 103, Loss: 2.26099, Surrogate test score: 0.12560
Attacking: Epoch 104, Loss: 2.25899, Surrogate test score: 0.12560
Attacking: Epoch 105, Loss: 2.25710, Surrogate test score: 0.12549
Attacking: Epoch 106, Loss: 2.25532, Surrogate test score: 0.12549
Attacking: Epoch 107, Loss: 2.25356, Surrogate test score: 0.12538
Attacking: Epoch 108, Loss: 2.25182, Surrogate test score: 0.12538
Attacking: Epoch 109, Loss: 2.25008, Surrogate test score: 0.12538
Attacking: Epoch 110, Loss: 2.24837, Surrogate test score: 0.12538
Attacking: Epoch 111, Loss: 2.24665, Surrogate test score: 0.12538
Attacking: Epoch 112, Loss: 2.24497, Surrogate test score: 0.12538
Attacking: Epoch 113, Loss: 2.24328, Surrogate test score: 0.12538
Attacking: Epoch 114, Loss: 2.24162, Surrogate test score: 0.12538
Attacking: Epoch 115, Loss: 2.23997, Surrogate test score: 0.12538
Attacking: Epoch 116, Loss: 2.23834, Surrogate test score: 0.12527
Attacking: Epoch 117, Loss: 2.23671, Surrogate test score: 0.12527
Attacking: Epoch 118, Loss: 2.23509, Surrogate test score: 0.12515
Attacking: Epoch 119, Loss: 2.23349, Surrogate test score: 0.12515
Attacking: Epoch 120, Loss: 2.23191, Surrogate test score: 0.12515
Attacking: Epoch 121, Loss: 2.23034, Surrogate test score: 0.12515
Attacking: Epoch 122, Loss: 2.22879, Surrogate test score: 0.12515
Attacking: Epoch 123, Loss: 2.22722, Surrogate test score: 0.12515
Attacking: Epoch 124, Loss: 2.22568, Surrogate test score: 0.12515
Attacking: Epoch 125, Loss: 2.22415, Surrogate test score: 0.12515
Attacking: Epoch 126, Loss: 2.22263, Surrogate test score: 0.12515
Attacking: Epoch 127, Loss: 2.22111, Surrogate test score: 0.12515
Attacking: Epoch 128, Loss: 2.21961, Surrogate test score: 0.12515
Attacking: Epoch 129, Loss: 2.21812, Surrogate test score: 0.12504
Attacking: Epoch 130, Loss: 2.21664, Surrogate test score: 0.12504
Attacking: Epoch 131, Loss: 2.21516, Surrogate test score: 0.12493
Attacking: Epoch 132, Loss: 2.21369, Surrogate test score: 0.12493
Attacking: Epoch 133, Loss: 2.21224, Surrogate test score: 0.12493
Attacking: Epoch 134, Loss: 2.21080, Surrogate test score: 0.12493
Attacking: Epoch 135, Loss: 2.20937, Surrogate test score: 0.12493
Attacking: Epoch 136, Loss: 2.20795, Surrogate test score: 0.12482
Attacking: Epoch 137, Loss: 2.20655, Surrogate test score: 0.12482
Attacking: Epoch 138, Loss: 2.20516, Surrogate test score: 0.12482
Attacking: Epoch 139, Loss: 2.20378, Surrogate test score: 0.12482
Attacking: Epoch 140, Loss: 2.20241, Surrogate test score: 0.12482
Attacking: Epoch 141, Loss: 2.20105, Surrogate test score: 0.12482
Attacking: Epoch 142, Loss: 2.19971, Surrogate test score: 0.12482
Attacking: Epoch 143, Loss: 2.19837, Surrogate test score: 0.12482
Attacking: Epoch 144, Loss: 2.19703, Surrogate test score: 0.12482
Attacking: Epoch 145, Loss: 2.19574, Surrogate test score: 0.12482
Attacking: Epoch 146, Loss: 2.19442, Surrogate test score: 0.12482
Attacking: Epoch 147, Loss: 2.19312, Surrogate test score: 0.12482
Attacking: Epoch 148, Loss: 2.19184, Surrogate test score: 0.12482
Attacking: Epoch 149, Loss: 2.19057, Surrogate test score: 0.12482
Attacking: Epoch 150, Loss: 2.18929, Surrogate test score: 0.12482
Attacking: Epoch 151, Loss: 2.18802, Surrogate test score: 0.12482
Attacking: Epoch 152, Loss: 2.18676, Surrogate test score: 0.12482
Attacking: Epoch 153, Loss: 2.18550, Surrogate test score: 0.12482
Attacking: Epoch 154, Loss: 2.18425, Surrogate test score: 0.12482
Attacking: Epoch 155, Loss: 2.18302, Surrogate test score: 0.12482
Attacking: Epoch 156, Loss: 2.18179, Surrogate test score: 0.12482
Attacking: Epoch 157, Loss: 2.18057, Surrogate test score: 0.12482
Attacking: Epoch 158, Loss: 2.17937, Surrogate test score: 0.12471
Attacking: Epoch 159, Loss: 2.17816, Surrogate test score: 0.12459
Attacking: Epoch 160, Loss: 2.17696, Surrogate test score: 0.12459
Attacking: Epoch 161, Loss: 2.17577, Surrogate test score: 0.12459
Attacking: Epoch 162, Loss: 2.17459, Surrogate test score: 0.12459
Attacking: Epoch 163, Loss: 2.17341, Surrogate test score: 0.12459
Attacking: Epoch 164, Loss: 2.17224, Surrogate test score: 0.12459
Attacking: Epoch 165, Loss: 2.17108, Surrogate test score: 0.12459
Attacking: Epoch 166, Loss: 2.16994, Surrogate test score: 0.12459
Attacking: Epoch 167, Loss: 2.16881, Surrogate test score: 0.12459
Attacking: Epoch 168, Loss: 2.16768, Surrogate test score: 0.12459
Attacking: Epoch 169, Loss: 2.16657, Surrogate test score: 0.12459
Attacking: Epoch 170, Loss: 2.16545, Surrogate test score: 0.12459
Attacking: Epoch 171, Loss: 2.16436, Surrogate test score: 0.12459
Attacking: Epoch 172, Loss: 2.16326, Surrogate test score: 0.12459
Attacking: Epoch 173, Loss: 2.16217, Surrogate test score: 0.12459
Attacking: Epoch 174, Loss: 2.16109, Surrogate test score: 0.12459
Attacking: Epoch 175, Loss: 2.16001, Surrogate test score: 0.12459
Attacking: Epoch 176, Loss: 2.15894, Surrogate test score: 0.12459
Attacking: Epoch 177, Loss: 2.15786, Surrogate test score: 0.12448
Attacking: Epoch 178, Loss: 2.15681, Surrogate test score: 0.12448
Attacking: Epoch 179, Loss: 2.15575, Surrogate test score: 0.12448
Attacking: Epoch 180, Loss: 2.15470, Surrogate test score: 0.12448
Attacking: Epoch 181, Loss: 2.15365, Surrogate test score: 0.12448
Attacking: Epoch 182, Loss: 2.15261, Surrogate test score: 0.12448
Attacking: Epoch 183, Loss: 2.15158, Surrogate test score: 0.12448
Attacking: Epoch 184, Loss: 2.15055, Surrogate test score: 0.12448
Attacking: Epoch 185, Loss: 2.14954, Surrogate test score: 0.12448
Attacking: Epoch 186, Loss: 2.14853, Surrogate test score: 0.12448
Attacking: Epoch 187, Loss: 2.14753, Surrogate test score: 0.12448
Attacking: Epoch 188, Loss: 2.14653, Surrogate test score: 0.12448
Attacking: Epoch 189, Loss: 2.14555, Surrogate test score: 0.12448
Attacking: Epoch 190, Loss: 2.14457, Surrogate test score: 0.12437
Attacking: Epoch 191, Loss: 2.14359, Surrogate test score: 0.12437
Attacking: Epoch 192, Loss: 2.14262, Surrogate test score: 0.12437
Attacking: Epoch 193, Loss: 2.14167, Surrogate test score: 0.12437
Attacking: Epoch 194, Loss: 2.14071, Surrogate test score: 0.12437
Attacking: Epoch 195, Loss: 2.13976, Surrogate test score: 0.12437
Attacking: Epoch 196, Loss: 2.13881, Surrogate test score: 0.12437
Attacking: Epoch 197, Loss: 2.13788, Surrogate test score: 0.12437
Attacking: Epoch 198, Loss: 2.13696, Surrogate test score: 0.12437
Attacking: Epoch 199, Loss: 2.13603, Surrogate test score: 0.12437
Attacking: Epoch 200, Loss: 2.13512, Surrogate test score: 0.12437
Attacking: Epoch 201, Loss: 2.13422, Surrogate test score: 0.12437
Attacking: Epoch 202, Loss: 2.13333, Surrogate test score: 0.12437
Attacking: Epoch 203, Loss: 2.13245, Surrogate test score: 0.12437
Attacking: Epoch 204, Loss: 2.13157, Surrogate test score: 0.12437
Attacking: Epoch 205, Loss: 2.13070, Surrogate test score: 0.12437
Attacking: Epoch 206, Loss: 2.12984, Surrogate test score: 0.12426
Attacking: Epoch 207, Loss: 2.12898, Surrogate test score: 0.12426
Attacking: Epoch 208, Loss: 2.12812, Surrogate test score: 0.12426
Attacking: Epoch 209, Loss: 2.12728, Surrogate test score: 0.12426
Attacking: Epoch 210, Loss: 2.12643, Surrogate test score: 0.12426
Attacking: Epoch 211, Loss: 2.12559, Surrogate test score: 0.12426
Attacking: Epoch 212, Loss: 2.12475, Surrogate test score: 0.12426
Attacking: Epoch 213, Loss: 2.12392, Surrogate test score: 0.12426
Attacking: Epoch 214, Loss: 2.12308, Surrogate test score: 0.12426
Attacking: Epoch 215, Loss: 2.12226, Surrogate test score: 0.12426
Attacking: Epoch 216, Loss: 2.12143, Surrogate test score: 0.12426
Attacking: Epoch 217, Loss: 2.12061, Surrogate test score: 0.12426
Attacking: Epoch 218, Loss: 2.11979, Surrogate test score: 0.12426
Attacking: Epoch 219, Loss: 2.11899, Surrogate test score: 0.12426
Attacking: Epoch 220, Loss: 2.11817, Surrogate test score: 0.12426
Attacking: Epoch 221, Loss: 2.11735, Surrogate test score: 0.12426
Attacking: Epoch 222, Loss: 2.11655, Surrogate test score: 0.12426
Attacking: Epoch 223, Loss: 2.11575, Surrogate test score: 0.12426
Attacking: Epoch 224, Loss: 2.11493, Surrogate test score: 0.12415
Attacking: Epoch 225, Loss: 2.11414, Surrogate test score: 0.12415
Attacking: Epoch 226, Loss: 2.11337, Surrogate test score: 0.12403
Attacking: Epoch 227, Loss: 2.11259, Surrogate test score: 0.12403
Attacking: Epoch 228, Loss: 2.11184, Surrogate test score: 0.12403
Attacking: Epoch 229, Loss: 2.11108, Surrogate test score: 0.12392
Attacking: Epoch 230, Loss: 2.11033, Surrogate test score: 0.12392
Attacking: Epoch 231, Loss: 2.10959, Surrogate test score: 0.12392
Attacking: Epoch 232, Loss: 2.10885, Surrogate test score: 0.12392
Attacking: Epoch 233, Loss: 2.10814, Surrogate test score: 0.12392
Attacking: Epoch 234, Loss: 2.10740, Surrogate test score: 0.12392
Attacking: Epoch 235, Loss: 2.10668, Surrogate test score: 0.12392
Attacking: Epoch 236, Loss: 2.10596, Surrogate test score: 0.12392
Attacking: Epoch 237, Loss: 2.10525, Surrogate test score: 0.12381
Attacking: Epoch 238, Loss: 2.10455, Surrogate test score: 0.12381
Attacking: Epoch 239, Loss: 2.10385, Surrogate test score: 0.12381
Attacking: Epoch 240, Loss: 2.10314, Surrogate test score: 0.12381
Attacking: Epoch 241, Loss: 2.10245, Surrogate test score: 0.12381
Attacking: Epoch 242, Loss: 2.10175, Surrogate test score: 0.12381
Attacking: Epoch 243, Loss: 2.10106, Surrogate test score: 0.12381
Attacking: Epoch 244, Loss: 2.10037, Surrogate test score: 0.12381
Attacking: Epoch 245, Loss: 2.09969, Surrogate test score: 0.12381
Attacking: Epoch 246, Loss: 2.09901, Surrogate test score: 0.12381
Attacking: Epoch 247, Loss: 2.09834, Surrogate test score: 0.12381
Attacking: Epoch 248, Loss: 2.09768, Surrogate test score: 0.12381
Attacking: Epoch 249, Loss: 2.09702, Surrogate test score: 0.12381
Attacking: Epoch 250, Loss: 2.09637, Surrogate test score: 0.12381
Attacking: Epoch 251, Loss: 2.09573, Surrogate test score: 0.12381
Attacking: Epoch 252, Loss: 2.09510, Surrogate test score: 0.12370
Attacking: Epoch 253, Loss: 2.09445, Surrogate test score: 0.12359
Attacking: Epoch 254, Loss: 2.09382, Surrogate test score: 0.12359
Attacking: Epoch 255, Loss: 2.09320, Surrogate test score: 0.12359
Attacking: Epoch 256, Loss: 2.09258, Surrogate test score: 0.12359
Attacking: Epoch 257, Loss: 2.09197, Surrogate test score: 0.12359
Attacking: Epoch 258, Loss: 2.09135, Surrogate test score: 0.12359
Attacking: Epoch 259, Loss: 2.09074, Surrogate test score: 0.12359
Attacking: Epoch 260, Loss: 2.09015, Surrogate test score: 0.12359
Attacking: Epoch 261, Loss: 2.08955, Surrogate test score: 0.12359
Attacking: Epoch 262, Loss: 2.08896, Surrogate test score: 0.12347
Attacking: Epoch 263, Loss: 2.08836, Surrogate test score: 0.12347
Attacking: Epoch 264, Loss: 2.08775, Surrogate test score: 0.12347
Attacking: Epoch 265, Loss: 2.08714, Surrogate test score: 0.12347
Attacking: Epoch 266, Loss: 2.08646, Surrogate test score: 0.12347
Attacking: Epoch 267, Loss: 2.08565, Surrogate test score: 0.12347
Attacking: Epoch 268, Loss: 2.08456, Surrogate test score: 0.12336
Attacking: Epoch 269, Loss: 2.08364, Surrogate test score: 0.12336
Attacking: Epoch 270, Loss: 2.08247, Surrogate test score: 0.12336
Attacking: Epoch 271, Loss: 2.08174, Surrogate test score: 0.12336
Attacking: Epoch 272, Loss: 2.08118, Surrogate test score: 0.12336
Attacking: Epoch 273, Loss: 2.08038, Surrogate test score: 0.12336
Attacking: Epoch 274, Loss: 2.07958, Surrogate test score: 0.12336
Attacking: Epoch 275, Loss: 2.07892, Surrogate test score: 0.12336
Attacking: Epoch 276, Loss: 2.07837, Surrogate test score: 0.12336
Attacking: Epoch 277, Loss: 2.07781, Surrogate test score: 0.12336
Attacking: Epoch 278, Loss: 2.07726, Surrogate test score: 0.12325
Attacking: Epoch 279, Loss: 2.07670, Surrogate test score: 0.12325
Attacking: Epoch 280, Loss: 2.07615, Surrogate test score: 0.12325
Attacking: Epoch 281, Loss: 2.07559, Surrogate test score: 0.12325
Attacking: Epoch 282, Loss: 2.07505, Surrogate test score: 0.12325
Attacking: Epoch 283, Loss: 2.07450, Surrogate test score: 0.12325
Attacking: Epoch 284, Loss: 2.07395, Surrogate test score: 0.12325
Attacking: Epoch 285, Loss: 2.07340, Surrogate test score: 0.12325
Attacking: Epoch 286, Loss: 2.07286, Surrogate test score: 0.12325
Attacking: Epoch 287, Loss: 2.07231, Surrogate test score: 0.12325
Attacking: Epoch 288, Loss: 2.07178, Surrogate test score: 0.12325
Attacking: Epoch 289, Loss: 2.07124, Surrogate test score: 0.12325
Attacking: Epoch 290, Loss: 2.07072, Surrogate test score: 0.12325
Attacking: Epoch 291, Loss: 2.07021, Surrogate test score: 0.12325
Attacking: Epoch 292, Loss: 2.06970, Surrogate test score: 0.12325
Attacking: Epoch 293, Loss: 2.06919, Surrogate test score: 0.12325
Attacking: Epoch 294, Loss: 2.06870, Surrogate test score: 0.12325
Attacking: Epoch 295, Loss: 2.06820, Surrogate test score: 0.12325
Attacking: Epoch 296, Loss: 2.06770, Surrogate test score: 0.12325
Attacking: Epoch 297, Loss: 2.06721, Surrogate test score: 0.12325
Attacking: Epoch 298, Loss: 2.06672, Surrogate test score: 0.12325
Attacking: Epoch 299, Loss: 2.06622, Surrogate test score: 0.12325
Attacking: Epoch 300, Loss: 2.06573, Surrogate test score: 0.12325
Attacking: Epoch 301, Loss: 2.06523, Surrogate test score: 0.12325
Attacking: Epoch 302, Loss: 2.06474, Surrogate test score: 0.12325
Attacking: Epoch 303, Loss: 2.06424, Surrogate test score: 0.12325
Attacking: Epoch 304, Loss: 2.06374, Surrogate test score: 0.12325
Attacking: Epoch 305, Loss: 2.06325, Surrogate test score: 0.12325
Attacking: Epoch 306, Loss: 2.06271, Surrogate test score: 0.12325
Attacking: Epoch 307, Loss: 2.06217, Surrogate test score: 0.12325
Attacking: Epoch 308, Loss: 2.06163, Surrogate test score: 0.12325
Attacking: Epoch 309, Loss: 2.06108, Surrogate test score: 0.12325
Attacking: Epoch 310, Loss: 2.06052, Surrogate test score: 0.12325
Attacking: Epoch 311, Loss: 2.05994, Surrogate test score: 0.12325
Attacking: Epoch 312, Loss: 2.05937, Surrogate test score: 0.12314
Attacking: Epoch 313, Loss: 2.05881, Surrogate test score: 0.12303
Attacking: Epoch 314, Loss: 2.05830, Surrogate test score: 0.12303
Attacking: Epoch 315, Loss: 2.05783, Surrogate test score: 0.12303
Attacking: Epoch 316, Loss: 2.05736, Surrogate test score: 0.12303
Attacking: Epoch 317, Loss: 2.05689, Surrogate test score: 0.12303
Attacking: Epoch 318, Loss: 2.05643, Surrogate test score: 0.12303
Attacking: Epoch 319, Loss: 2.05596, Surrogate test score: 0.12303
Attacking: Epoch 320, Loss: 2.05551, Surrogate test score: 0.12303
Attacking: Epoch 321, Loss: 2.05505, Surrogate test score: 0.12303
Attacking: Epoch 322, Loss: 2.05460, Surrogate test score: 0.12303
Attacking: Epoch 323, Loss: 2.05414, Surrogate test score: 0.12303
Attacking: Epoch 324, Loss: 2.05367, Surrogate test score: 0.12303
Attacking: Epoch 325, Loss: 2.05322, Surrogate test score: 0.12303
Attacking: Epoch 326, Loss: 2.05279, Surrogate test score: 0.12303
Attacking: Epoch 327, Loss: 2.05233, Surrogate test score: 0.12303
Attacking: Epoch 328, Loss: 2.05189, Surrogate test score: 0.12303
Attacking: Epoch 329, Loss: 2.05144, Surrogate test score: 0.12303
Attacking: Epoch 330, Loss: 2.05101, Surrogate test score: 0.12303
Attacking: Epoch 331, Loss: 2.05058, Surrogate test score: 0.12303
Attacking: Epoch 332, Loss: 2.05015, Surrogate test score: 0.12303
Attacking: Epoch 333, Loss: 2.04972, Surrogate test score: 0.12303
Attacking: Epoch 334, Loss: 2.04931, Surrogate test score: 0.12303
Attacking: Epoch 335, Loss: 2.04887, Surrogate test score: 0.12303
Attacking: Epoch 336, Loss: 2.04846, Surrogate test score: 0.12303
Attacking: Epoch 337, Loss: 2.04805, Surrogate test score: 0.12303
Attacking: Epoch 338, Loss: 2.04763, Surrogate test score: 0.12303
Attacking: Epoch 339, Loss: 2.04723, Surrogate test score: 0.12303
Attacking: Epoch 340, Loss: 2.04682, Surrogate test score: 0.12303
Attacking: Epoch 341, Loss: 2.04641, Surrogate test score: 0.12303
Attacking: Epoch 342, Loss: 2.04601, Surrogate test score: 0.12303
Attacking: Epoch 343, Loss: 2.04560, Surrogate test score: 0.12303
Attacking: Epoch 344, Loss: 2.04520, Surrogate test score: 0.12303
Attacking: Epoch 345, Loss: 2.04480, Surrogate test score: 0.12303
Attacking: Epoch 346, Loss: 2.04440, Surrogate test score: 0.12303
Attacking: Epoch 347, Loss: 2.04401, Surrogate test score: 0.12303
Attacking: Epoch 348, Loss: 2.04362, Surrogate test score: 0.12303
Attacking: Epoch 349, Loss: 2.04323, Surrogate test score: 0.12303
Attacking: Epoch 350, Loss: 2.04284, Surrogate test score: 0.12303
Attacking: Epoch 351, Loss: 2.04246, Surrogate test score: 0.12303
Attacking: Epoch 352, Loss: 2.04208, Surrogate test score: 0.12303
Attacking: Epoch 353, Loss: 2.04171, Surrogate test score: 0.12303
Attacking: Epoch 354, Loss: 2.04133, Surrogate test score: 0.12303
Attacking: Epoch 355, Loss: 2.04096, Surrogate test score: 0.12303
Attacking: Epoch 356, Loss: 2.04059, Surrogate test score: 0.12303
Attacking: Epoch 357, Loss: 2.04022, Surrogate test score: 0.12303
Attacking: Epoch 358, Loss: 2.03986, Surrogate test score: 0.12303
Attacking: Epoch 359, Loss: 2.03951, Surrogate test score: 0.12303
Attacking: Epoch 360, Loss: 2.03914, Surrogate test score: 0.12303
