nohup: ignoring input
Namespace(attack_method='TDGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='none', device_id=0, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='RobustGCN', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
sp_train_adj SparseTensor(row=tensor([    0,     0,     0,  ..., 89249, 89249, 89249], device='cuda:0'),
             col=tensor([ 1694,  2639,  4953,  ..., 12526, 28631, 52736], device='cuda:0'),
             size=(89250, 89250), nnz=576762, density=0.01%)
Benign CA: 0.4111
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.945176601409912
acc_val: 0.4119
Epoch 10, training loss: 1.620200753211975
acc_val: 0.4119
Epoch 20, training loss: 1.6128506660461426
acc_val: 0.4119
Epoch 30, training loss: 1.6046487092971802
acc_val: 0.4119
Epoch 40, training loss: 1.5925995111465454
acc_val: 0.4119
Epoch 50, training loss: 1.5841714143753052
acc_val: 0.4121
Epoch 60, training loss: 1.5773963928222656
acc_val: 0.4145
Epoch 70, training loss: 1.5705196857452393
acc_val: 0.4152
Epoch 80, training loss: 1.5638571977615356
acc_val: 0.4179
Epoch 90, training loss: 1.5581196546554565
acc_val: 0.4211
Epoch 100, training loss: 1.5524835586547852
acc_val: 0.4251
Epoch 110, training loss: 1.5472592115402222
acc_val: 0.4276
Epoch 120, training loss: 1.54263174533844
acc_val: 0.4365
Epoch 130, training loss: 1.5393248796463013
acc_val: 0.4350
Epoch 140, training loss: 1.535413384437561
acc_val: 0.4343
Epoch 150, training loss: 1.5335779190063477
acc_val: 0.4420
Epoch 160, training loss: 1.5322076082229614
acc_val: 0.4440
Epoch 170, training loss: 1.530367136001587
acc_val: 0.4478
Epoch 180, training loss: 1.5317000150680542
acc_val: 0.4415
Epoch 190, training loss: 1.5287206172943115
acc_val: 0.4533
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0000
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4090
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 17.71089, Surrogate test score: 0.69143
Attacking: Epoch 1, Loss: 16.90831, Surrogate test score: 0.65345
Attacking: Epoch 2, Loss: 16.11817, Surrogate test score: 0.61983
Attacking: Epoch 3, Loss: 15.35021, Surrogate test score: 0.58846
Attacking: Epoch 4, Loss: 14.61390, Surrogate test score: 0.55720
Attacking: Epoch 5, Loss: 13.90861, Surrogate test score: 0.53132
Attacking: Epoch 6, Loss: 13.23901, Surrogate test score: 0.50241
Attacking: Epoch 7, Loss: 12.60634, Surrogate test score: 0.47496
Attacking: Epoch 8, Loss: 12.01089, Surrogate test score: 0.45232
Attacking: Epoch 9, Loss: 11.44838, Surrogate test score: 0.43126
Attacking: Epoch 10, Loss: 10.91886, Surrogate test score: 0.41176
Attacking: Epoch 11, Loss: 10.42701, Surrogate test score: 0.39507
Attacking: Epoch 12, Loss: 9.97648, Surrogate test score: 0.38095
Attacking: Epoch 13, Loss: 9.57091, Surrogate test score: 0.36896
Attacking: Epoch 14, Loss: 9.21142, Surrogate test score: 0.36146
Attacking: Epoch 15, Loss: 8.89635, Surrogate test score: 0.35294
Attacking: Epoch 16, Loss: 8.62274, Surrogate test score: 0.34711
Attacking: Epoch 17, Loss: 8.38849, Surrogate test score: 0.34241
Attacking: Epoch 18, Loss: 8.19067, Surrogate test score: 0.33804
Attacking: Epoch 19, Loss: 8.02528, Surrogate test score: 0.33479
Attacking: Epoch 20, Loss: 7.88722, Surrogate test score: 0.33232
Attacking: Epoch 21, Loss: 7.77223, Surrogate test score: 0.33120
Attacking: Epoch 22, Loss: 7.67710, Surrogate test score: 0.33053
Attacking: Epoch 23, Loss: 7.59784, Surrogate test score: 0.33020
Attacking: Epoch 24, Loss: 7.53147, Surrogate test score: 0.32964
Attacking: Epoch 25, Loss: 7.47591, Surrogate test score: 0.32908
Attacking: Epoch 26, Loss: 7.42911, Surrogate test score: 0.32896
Attacking: Epoch 27, Loss: 7.38897, Surrogate test score: 0.32863
Attacking: Epoch 28, Loss: 7.35359, Surrogate test score: 0.32852
Attacking: Epoch 29, Loss: 7.32141, Surrogate test score: 0.32840
Attacking: Epoch 30, Loss: 7.29147, Surrogate test score: 0.32840
Attacking: Epoch 31, Loss: 7.26356, Surrogate test score: 0.32840
Attacking: Epoch 32, Loss: 7.23758, Surrogate test score: 0.32829
Attacking: Epoch 33, Loss: 7.21301, Surrogate test score: 0.32829
Attacking: Epoch 34, Loss: 7.18950, Surrogate test score: 0.32818
Attacking: Epoch 35, Loss: 7.16671, Surrogate test score: 0.32818
Attacking: Epoch 36, Loss: 7.14439, Surrogate test score: 0.32807
Attacking: Epoch 37, Loss: 7.12261, Surrogate test score: 0.32807
Attacking: Epoch 38, Loss: 7.10161, Surrogate test score: 0.32796
Attacking: Epoch 39, Loss: 7.08150, Surrogate test score: 0.32796
Attacking: Epoch 40, Loss: 7.06206, Surrogate test score: 0.32784
Attacking: Epoch 41, Loss: 7.04318, Surrogate test score: 0.32784
Attacking: Epoch 42, Loss: 7.02483, Surrogate test score: 0.32784
Attacking: Epoch 43, Loss: 7.00694, Surrogate test score: 0.32784
Attacking: Epoch 44, Loss: 6.98953, Surrogate test score: 0.32784
Attacking: Epoch 45, Loss: 6.97258, Surrogate test score: 0.32773
Attacking: Epoch 46, Loss: 6.95606, Surrogate test score: 0.32773
Attacking: Epoch 47, Loss: 6.93998, Surrogate test score: 0.32773
Attacking: Epoch 48, Loss: 6.92430, Surrogate test score: 0.32773
Attacking: Epoch 49, Loss: 6.90900, Surrogate test score: 0.32773
Attacking: Epoch 50, Loss: 6.89408, Surrogate test score: 0.32773
Attacking: Epoch 51, Loss: 6.87955, Surrogate test score: 0.32784
Attacking: Epoch 52, Loss: 6.86538, Surrogate test score: 0.32784
Attacking: Epoch 53, Loss: 6.85157, Surrogate test score: 0.32773
Attacking: Epoch 54, Loss: 6.83808, Surrogate test score: 0.32762
Attacking: Epoch 55, Loss: 6.82485, Surrogate test score: 0.32762
Attacking: Epoch 56, Loss: 6.81186, Surrogate test score: 0.32762
Attacking: Epoch 57, Loss: 6.79912, Surrogate test score: 0.32762
Attacking: Epoch 58, Loss: 6.78665, Surrogate test score: 0.32751
Attacking: Epoch 53, Loss: 2.45466, Surrogate test score: 0.12885
Attacking: Epoch 54, Loss: 2.45052, Surrogate test score: 0.12885
Attacking: Epoch 55, Loss: 2.44619, Surrogate test score: 0.12885
Attacking: Epoch 56, Loss: 2.44159, Surrogate test score: 0.12874
Attacking: Epoch 57, Loss: 2.43686, Surrogate test score: 0.12874
Attacking: Epoch 58, Loss: 2.43220, Surrogate test score: 0.12852
Attacking: Epoch 59, Loss: 2.42777, Surrogate test score: 0.12852
Attacking: Epoch 60, Loss: 2.42332, Surrogate test score: 0.12818
Attacking: Epoch 61, Loss: 2.41885, Surrogate test score: 0.12818
Attacking: Epoch 62, Loss: 2.41457, Surrogate test score: 0.12818
Attacking: Epoch 63, Loss: 2.41057, Surrogate test score: 0.12818
Attacking: Epoch 64, Loss: 2.40681, Surrogate test score: 0.12818
Attacking: Epoch 65, Loss: 2.40320, Surrogate test score: 0.12818
Attacking: Epoch 66, Loss: 2.39970, Surrogate test score: 0.12807
Attacking: Epoch 67, Loss: 2.39626, Surrogate test score: 0.12807
Attacking: Epoch 68, Loss: 2.39286, Surrogate test score: 0.12807
Attacking: Epoch 69, Loss: 2.38944, Surrogate test score: 0.12807
Attacking: Epoch 70, Loss: 2.38608, Surrogate test score: 0.12807
Attacking: Epoch 71, Loss: 2.38274, Surrogate test score: 0.12807
Attacking: Epoch 72, Loss: 2.37944, Surrogate test score: 0.12807
Attacking: Epoch 73, Loss: 2.37619, Surrogate test score: 0.12807
Attacking: Epoch 74, Loss: 2.37299, Surrogate test score: 0.12807
Attacking: Epoch 75, Loss: 2.36985, Surrogate test score: 0.12807
Attacking: Epoch 76, Loss: 2.36684, Surrogate test score: 0.12784
Attacking: Epoch 77, Loss: 2.36379, Surrogate test score: 0.12784
Attacking: Epoch 78, Loss: 2.36082, Surrogate test score: 0.12784
Attacking: Epoch 79, Loss: 2.35789, Surrogate test score: 0.12773
Attacking: Epoch 80, Loss: 2.35499, Surrogate test score: 0.12762
Attacking: Epoch 81, Loss: 2.35211, Surrogate test score: 0.12751
Attacking: Epoch 82, Loss: 2.34928, Surrogate test score: 0.12751
Attacking: Epoch 83, Loss: 2.34649, Surrogate test score: 0.12751
Attacking: Epoch 84, Loss: 2.34375, Surrogate test score: 0.12751
Attacking: Epoch 85, Loss: 2.34107, Surrogate test score: 0.12751
Attacking: Epoch 86, Loss: 2.33846, Surrogate test score: 0.12739
Attacking: Epoch 87, Loss: 2.33590, Surrogate test score: 0.12739
Attacking: Epoch 88, Loss: 2.33337, Surrogate test score: 0.12739
Attacking: Epoch 89, Loss: 2.33086, Surrogate test score: 0.12739
Attacking: Epoch 90, Loss: 2.32836, Surrogate test score: 0.12739
Attacking: Epoch 91, Loss: 2.32586, Surrogate test score: 0.12739
Attacking: Epoch 92, Loss: 2.32336, Surrogate test score: 0.12739
Attacking: Epoch 93, Loss: 2.32092, Surrogate test score: 0.12739
Attacking: Epoch 94, Loss: 2.31851, Surrogate test score: 0.12739
Attacking: Epoch 95, Loss: 2.31617, Surrogate test score: 0.12728
Attacking: Epoch 96, Loss: 2.31387, Surrogate test score: 0.12728
Attacking: Epoch 97, Loss: 2.31162, Surrogate test score: 0.12717
Attacking: Epoch 98, Loss: 2.30936, Surrogate test score: 0.12717
Attacking: Epoch 99, Loss: 2.30714, Surrogate test score: 0.12717
Attacking: Epoch 100, Loss: 2.30495, Surrogate test score: 0.12717
Attacking: Epoch 101, Loss: 2.30280, Surrogate test score: 0.12695
Attacking: Epoch 102, Loss: 2.30067, Surrogate test score: 0.12695
Attacking: Epoch 103, Loss: 2.29857, Surrogate test score: 0.12695
Attacking: Epoch 104, Loss: 2.29649, Surrogate test score: 0.12695
Attacking: Epoch 105, Loss: 2.29445, Surrogate test score: 0.12683
Attacking: Epoch 106, Loss: 2.29242, Surrogate test score: 0.12683
Attacking: Epoch 107, Loss: 2.29037, Surrogate test score: 0.12683
Attacking: Epoch 108, Loss: 2.28836, Surrogate test score: 0.12683
Attacking: Epoch 109, Loss: 2.28659, Surrogate test score: 0.12683
Attacking: Epoch 110, Loss: 2.28462, Surrogate test score: 0.12683
Attacking: Epoch 111, Loss: 2.28265, Surrogate test score: 0.12683
Attacking: Epoch 112, Loss: 2.28082, Surrogate test score: 0.12683
Attacking: Epoch 113, Loss: 2.27901, Surrogate test score: 0.12672
Attacking: Epoch 114, Loss: 2.27721, Surrogate test score: 0.12672
Attacking: Epoch 115, Loss: 2.27541, Surrogate test score: 0.12672
Attacking: Epoch 116, Loss: 2.27361, Surrogate test score: 0.12672
Attacking: Epoch 117, Loss: 2.27182, Surrogate test score: 0.12661
Attacking: Epoch 118, Loss: 2.27003, Surrogate test score: 0.12650
Attacking: Epoch 119, Loss: 2.26827, Surrogate test score: 0.12650
Attacking: Epoch 120, Loss: 2.26657, Surrogate test score: 0.12650
Attacking: Epoch 121, Loss: 2.26488, Surrogate test score: 0.12650
Attacking: Epoch 122, Loss: 2.26315, Surrogate test score: 0.12650
Attacking: Epoch 123, Loss: 2.26145, Surrogate test score: 0.12639
Attacking: Epoch 124, Loss: 2.25982, Surrogate test score: 0.12639
Attacking: Epoch 125, Loss: 2.25818, Surrogate test score: 0.12627
Attacking: Epoch 126, Loss: 2.25654, Surrogate test score: 0.12627
Attacking: Epoch 127, Loss: 2.25489, Surrogate test score: 0.12627
Attacking: Epoch 128, Loss: 2.25325, Surrogate test score: 0.12627
Attacking: Epoch 129, Loss: 2.25166, Surrogate test score: 0.12616
Attacking: Epoch 130, Loss: 2.25008, Surrogate test score: 0.12616
Attacking: Epoch 131, Loss: 2.24850, Surrogate test score: 0.12616
Attacking: Epoch 132, Loss: 2.24693, Surrogate test score: 0.12616
Attacking: Epoch 133, Loss: 2.24540, Surrogate test score: 0.12616
Attacking: Epoch 134, Loss: 2.24389, Surrogate test score: 0.12616
Attacking: Epoch 135, Loss: 2.24238, Surrogate test score: 0.12616
Attacking: Epoch 136, Loss: 2.24088, Surrogate test score: 0.12616
Attacking: Epoch 137, Loss: 2.23939, Surrogate test score: 0.12616
Attacking: Epoch 138, Loss: 2.23795, Surrogate test score: 0.12605
Attacking: Epoch 139, Loss: 2.23646, Surrogate test score: 0.12605
Attacking: Epoch 140, Loss: 2.23501, Surrogate test score: 0.12605
Attacking: Epoch 141, Loss: 2.23359, Surrogate test score: 0.12605
Attacking: Epoch 142, Loss: 2.23217, Surrogate test score: 0.12605
Attacking: Epoch 143, Loss: 2.23076, Surrogate test score: 0.12605
Attacking: Epoch 144, Loss: 2.22935, Surrogate test score: 0.12605
Attacking: Epoch 145, Loss: 2.22796, Surrogate test score: 0.12605
Attacking: Epoch 146, Loss: 2.22658, Surrogate test score: 0.12605
Attacking: Epoch 147, Loss: 2.22521, Surrogate test score: 0.12605
Attacking: Epoch 148, Loss: 2.22384, Surrogate test score: 0.12605
Attacking: Epoch 149, Loss: 2.22249, Surrogate test score: 0.12605
Attacking: Epoch 150, Loss: 2.22115, Surrogate test score: 0.12605
Attacking: Epoch 151, Loss: 2.21983, Surrogate test score: 0.12605
Attacking: Epoch 152, Loss: 2.21850, Surrogate test score: 0.12605
Attacking: Epoch 153, Loss: 2.21719, Surrogate test score: 0.12605
Attacking: Epoch 154, Loss: 2.21589, Surrogate test score: 0.12594
Attacking: Epoch 155, Loss: 2.21459, Surrogate test score: 0.12583
Attacking: Epoch 156, Loss: 2.21329, Surrogate test score: 0.12583
Attacking: Epoch 157, Loss: 2.21202, Surrogate test score: 0.12583
Attacking: Epoch 158, Loss: 2.21075, Surrogate test score: 0.12583
Attacking: Epoch 159, Loss: 2.20948, Surrogate test score: 0.12583
Attacking: Epoch 160, Loss: 2.20822, Surrogate test score: 0.12583
Attacking: Epoch 161, Loss: 2.20697, Surrogate test score: 0.12583
Attacking: Epoch 162, Loss: 2.20571, Surrogate test score: 0.12583
Attacking: Epoch 163, Loss: 2.20447, Surrogate test score: 0.12583
Attacking: Epoch 164, Loss: 2.20323, Surrogate test score: 0.12583
Attacking: Epoch 165, Loss: 2.20201, Surrogate test score: 0.12583
Attacking: Epoch 166, Loss: 2.20078, Surrogate test score: 0.12583
Attacking: Epoch 167, Loss: 2.19956, Surrogate test score: 0.12583
Attacking: Epoch 168, Loss: 2.19833, Surrogate test score: 0.12583
Attacking: Epoch 169, Loss: 2.19712, Surrogate test score: 0.12583
Attacking: Epoch 170, Loss: 2.19592, Surrogate test score: 0.12583
Attacking: Epoch 171, Loss: 2.19471, Surrogate test score: 0.12583
Attacking: Epoch 172, Loss: 2.19352, Surrogate test score: 0.12583
Attacking: Epoch 173, Loss: 2.19232, Surrogate test score: 0.12571
Attacking: Epoch 174, Loss: 2.19114, Surrogate test score: 0.12571
Attacking: Epoch 175, Loss: 2.18997, Surrogate test score: 0.12571
Attacking: Epoch 176, Loss: 2.18881, Surrogate test score: 0.12571
Attacking: Epoch 177, Loss: 2.18766, Surrogate test score: 0.12571
Attacking: Epoch 178, Loss: 2.18652, Surrogate test score: 0.12571
Attacking: Epoch 179, Loss: 2.18539, Surrogate test score: 0.12571
Attacking: Epoch 180, Loss: 2.18428, Surrogate test score: 0.12571
Attacking: Epoch 181, Loss: 2.18318, Surrogate test score: 0.12571
Attacking: Epoch 182, Loss: 2.18209, Surrogate test score: 0.12571
Attacking: Epoch 183, Loss: 2.18101, Surrogate test score: 0.12571
Attacking: Epoch 184, Loss: 2.17993, Surrogate test score: 0.12571
Attacking: Epoch 185, Loss: 2.17886, Surrogate test score: 0.12571
Attacking: Epoch 186, Loss: 2.17781, Surrogate test score: 0.12560
Attacking: Epoch 187, Loss: 2.17676, Surrogate test score: 0.12549
Attacking: Epoch 188, Loss: 2.17572, Surrogate test score: 0.12549
Attacking: Epoch 189, Loss: 2.17470, Surrogate test score: 0.12549
Attacking: Epoch 190, Loss: 2.17367, Surrogate test score: 0.12549
Attacking: Epoch 191, Loss: 2.17264, Surrogate test score: 0.12538
Attacking: Epoch 192, Loss: 2.17163, Surrogate test score: 0.12538
Attacking: Epoch 193, Loss: 2.17062, Surrogate test score: 0.12538
Attacking: Epoch 194, Loss: 2.16962, Surrogate test score: 0.12538
Attacking: Epoch 195, Loss: 2.16862, Surrogate test score: 0.12538
Attacking: Epoch 196, Loss: 2.16763, Surrogate test score: 0.12538
Attacking: Epoch 197, Loss: 2.16665, Surrogate test score: 0.12538
Attacking: Epoch 198, Loss: 2.16568, Surrogate test score: 0.12538
Attacking: Epoch 199, Loss: 2.16471, Surrogate test score: 0.12538
Attacking: Epoch 200, Loss: 2.16375, Surrogate test score: 0.12538
Attacking: Epoch 201, Loss: 2.16280, Surrogate test score: 0.12538
Attacking: Epoch 202, Loss: 2.16185, Surrogate test score: 0.12538
Attacking: Epoch 203, Loss: 2.16090, Surrogate test score: 0.12538
Attacking: Epoch 204, Loss: 2.15998, Surrogate test score: 0.12538
Attacking: Epoch 205, Loss: 2.15905, Surrogate test score: 0.12538
Attacking: Epoch 206, Loss: 2.15813, Surrogate test score: 0.12538
Attacking: Epoch 207, Loss: 2.15723, Surrogate test score: 0.12538
Attacking: Epoch 208, Loss: 2.15630, Surrogate test score: 0.12527
Attacking: Epoch 209, Loss: 2.15540, Surrogate test score: 0.12527
Attacking: Epoch 210, Loss: 2.15451, Surrogate test score: 0.12527
Attacking: Epoch 211, Loss: 2.15362, Surrogate test score: 0.12527
Attacking: Epoch 212, Loss: 2.15274, Surrogate test score: 0.12527
Attacking: Epoch 213, Loss: 2.15186, Surrogate test score: 0.12527
Attacking: Epoch 214, Loss: 2.15099, Surrogate test score: 0.12527
Attacking: Epoch 215, Loss: 2.15012, Surrogate test score: 0.12527
Attacking: Epoch 216, Loss: 2.14925, Surrogate test score: 0.12527
Attacking: Epoch 217, Loss: 2.14838, Surrogate test score: 0.12527
Attacking: Epoch 218, Loss: 2.14752, Surrogate test score: 0.12527
Attacking: Epoch 219, Loss: 2.14666, Surrogate test score: 0.12527
Attacking: Epoch 220, Loss: 2.14580, Surrogate test score: 0.12527
Attacking: Epoch 221, Loss: 2.14494, Surrogate test score: 0.12527
Attacking: Epoch 222, Loss: 2.14409, Surrogate test score: 0.12527
Attacking: Epoch 223, Loss: 2.14323, Surrogate test score: 0.12527
Attacking: Epoch 224, Loss: 2.14239, Surrogate test score: 0.12527
Attacking: Epoch 225, Loss: 2.14154, Surrogate test score: 0.12527
Attacking: Epoch 226, Loss: 2.14070, Surrogate test score: 0.12527
Attacking: Epoch 227, Loss: 2.13985, Surrogate test score: 0.12527
Attacking: Epoch 228, Loss: 2.13901, Surrogate test score: 0.12527
Attacking: Epoch 229, Loss: 2.13817, Surrogate test score: 0.12515
Attacking: Epoch 230, Loss: 2.13734, Surrogate test score: 0.12515
Attacking: Epoch 231, Loss: 2.13650, Surrogate test score: 0.12515
Attacking: Epoch 232, Loss: 2.13569, Surrogate test score: 0.12515
Attacking: Epoch 233, Loss: 2.13487, Surrogate test score: 0.12515
Attacking: Epoch 234, Loss: 2.13406, Surrogate test score: 0.12515
Attacking: Epoch 235, Loss: 2.13327, Surrogate test score: 0.12515
Attacking: Epoch 236, Loss: 2.13249, Surrogate test score: 0.12515
Attacking: Epoch 237, Loss: 2.13171, Surrogate test score: 0.12515
Attacking: Epoch 238, Loss: 2.13093, Surrogate test score: 0.12515
Attacking: Epoch 239, Loss: 2.13017, Surrogate test score: 0.12515
Attacking: Epoch 240, Loss: 2.12940, Surrogate test score: 0.12515
Attacking: Epoch 241, Loss: 2.12864, Surrogate test score: 0.12515
Attacking: Epoch 242, Loss: 2.12789, Surrogate test score: 0.12515
Attacking: Epoch 243, Loss: 2.12714, Surrogate test score: 0.12515
Attacking: Epoch 244, Loss: 2.12640, Surrogate test score: 0.12515
Attacking: Epoch 245, Loss: 2.12566, Surrogate test score: 0.12515
Attacking: Epoch 246, Loss: 2.12493, Surrogate test score: 0.12515
Attacking: Epoch 247, Loss: 2.12420, Surrogate test score: 0.12515
Attacking: Epoch 248, Loss: 2.12347, Surrogate test score: 0.12515
Attacking: Epoch 249, Loss: 2.12275, Surrogate test score: 0.12515
Attacking: Epoch 250, Loss: 2.12203, Surrogate test score: 0.12504
Attacking: Epoch 251, Loss: 2.12132, Surrogate test score: 0.12504
Attacking: Epoch 252, Loss: 2.12062, Surrogate test score: 0.12504
Attacking: Epoch 253, Loss: 2.11991, Surrogate test score: 0.12504
Attacking: Epoch 254, Loss: 2.11921, Surrogate test score: 0.12504
Attacking: Epoch 255, Loss: 2.11852, Surrogate test score: 0.12504
Attacking: Epoch 256, Loss: 2.11781, Surrogate test score: 0.12504
Attacking: Epoch 257, Loss: 2.11713, Surrogate test score: 0.12504
Attacking: Epoch 258, Loss: 2.11643, Surrogate test score: 0.12504
Attacking: Epoch 259, Loss: 2.11576, Surrogate test score: 0.12504
Attacking: Epoch 260, Loss: 2.11505, Surrogate test score: 0.12504
Attacking: Epoch 261, Loss: 2.11436, Surrogate test score: 0.12504
Attacking: Epoch 262, Loss: 2.11368, Surrogate test score: 0.12504
Attacking: Epoch 263, Loss: 2.11301, Surrogate test score: 0.12504
Attacking: Epoch 264, Loss: 2.11233, Surrogate test score: 0.12504
Attacking: Epoch 265, Loss: 2.11165, Surrogate test score: 0.12504
Attacking: Epoch 266, Loss: 2.11098, Surrogate test score: 0.12504
Attacking: Epoch 267, Loss: 2.11031, Surrogate test score: 0.12504
Attacking: Epoch 268, Loss: 2.10965, Surrogate test score: 0.12493
Attacking: Epoch 269, Loss: 2.10899, Surrogate test score: 0.12493
Attacking: Epoch 270, Loss: 2.10833, Surrogate test score: 0.12493
Attacking: Epoch 271, Loss: 2.10767, Surrogate test score: 0.12493
Attacking: Epoch 272, Loss: 2.10702, Surrogate test score: 0.12493
Attacking: Epoch 273, Loss: 2.10638, Surrogate test score: 0.12493
Attacking: Epoch 274, Loss: 2.10574, Surrogate test score: 0.12493
Attacking: Epoch 275, Loss: 2.10511, Surrogate test score: 0.12493
Attacking: Epoch 276, Loss: 2.10447, Surrogate test score: 0.12493
Attacking: Epoch 277, Loss: 2.10385, Surrogate test score: 0.12482
Attacking: Epoch 278, Loss: 2.10324, Surrogate test score: 0.12482
Attacking: Epoch 279, Loss: 2.10262, Surrogate test score: 0.12482
Attacking: Epoch 280, Loss: 2.10201, Surrogate test score: 0.12482
Attacking: Epoch 281, Loss: 2.10141, Surrogate test score: 0.12482
Attacking: Epoch 282, Loss: 2.10080, Surrogate test score: 0.12482
Attacking: Epoch 283, Loss: 2.10020, Surrogate test score: 0.12482
Attacking: Epoch 284, Loss: 2.09959, Surrogate test score: 0.12482
Attacking: Epoch 285, Loss: 2.09898, Surrogate test score: 0.12471
Attacking: Epoch 286, Loss: 2.09838, Surrogate test score: 0.12471
Attacking: Epoch 287, Loss: 2.09777, Surrogate test score: 0.12471
Attacking: Epoch 288, Loss: 2.09717, Surrogate test score: 0.12471
Attacking: Epoch 289, Loss: 2.09656, Surrogate test score: 0.12471
Attacking: Epoch 290, Loss: 2.09597, Surrogate test score: 0.12471
Attacking: Epoch 291, Loss: 2.09537, Surrogate test score: 0.12459
Attacking: Epoch 292, Loss: 2.09477, Surrogate test score: 0.12459
Attacking: Epoch 293, Loss: 2.09418, Surrogate test score: 0.12459
Attacking: Epoch 294, Loss: 2.09359, Surrogate test score: 0.12459
Attacking: Epoch 295, Loss: 2.09301, Surrogate test score: 0.12459
Attacking: Epoch 296, Loss: 2.09242, Surrogate test score: 0.12459
Attacking: Epoch 297, Loss: 2.09185, Surrogate test score: 0.12459
Attacking: Epoch 298, Loss: 2.09127, Surrogate test score: 0.12459
Attacking: Epoch 299, Loss: 2.09072, Surrogate test score: 0.12459
Attacking: Epoch 300, Loss: 2.09017, Surrogate test score: 0.12459
Attacking: Epoch 301, Loss: 2.08964, Surrogate test score: 0.12459
Attacking: Epoch 302, Loss: 2.08909, Surrogate test score: 0.12459
Attacking: Epoch 303, Loss: 2.08855, Surrogate test score: 0.12459
Attacking: Epoch 304, Loss: 2.08803, Surrogate test score: 0.12459
Attacking: Epoch 305, Loss: 2.08751, Surrogate test score: 0.12459
Attacking: Epoch 306, Loss: 2.08697, Surrogate test score: 0.12459
Attacking: Epoch 307, Loss: 2.08646, Surrogate test score: 0.12459
Attacking: Epoch 308, Loss: 2.08594, Surrogate test score: 0.12459
Attacking: Epoch 309, Loss: 2.08543, Surrogate test score: 0.12459
Attacking: Epoch 310, Loss: 2.08492, Surrogate test score: 0.12459
Attacking: Epoch 311, Loss: 2.08442, Surrogate test score: 0.12459
Attacking: Epoch 312, Loss: 2.08392, Surrogate test score: 0.12459
Attacking: Epoch 313, Loss: 2.08342, Surrogate test score: 0.12459
Attacking: Epoch 314, Loss: 2.08293, Surrogate test score: 0.12459
Attacking: Epoch 315, Loss: 2.08243, Surrogate test score: 0.12459
Attacking: Epoch 316, Loss: 2.08194, Surrogate test score: 0.12459
Attacking: Epoch 317, Loss: 2.08145, Surrogate test score: 0.12459
Attacking: Epoch 318, Loss: 2.08097, Surrogate test score: 0.12459
Attacking: Epoch 319, Loss: 2.08049, Surrogate test score: 0.12459
Attacking: Epoch 320, Loss: 2.08000, Surrogate test score: 0.12459
Attacking: Epoch 321, Loss: 2.07953, Surrogate test score: 0.12459
Attacking: Epoch 322, Loss: 2.07906, Surrogate test score: 0.12459
Attacking: Epoch 323, Loss: 2.07860, Surrogate test score: 0.12459
Attacking: Epoch 324, Loss: 2.07814, Surrogate test score: 0.12459
Attacking: Epoch 325, Loss: 2.07768, Surrogate test score: 0.12459
Attacking: Epoch 326, Loss: 2.07721, Surrogate test score: 0.12448
Attacking: Epoch 327, Loss: 2.07676, Surrogate test score: 0.12459
Attacking: Epoch 328, Loss: 2.07632, Surrogate test score: 0.12448
Attacking: Epoch 329, Loss: 2.07586, Surrogate test score: 0.12448
Attacking: Epoch 330, Loss: 2.07542, Surrogate test score: 0.12437
Attacking: Epoch 331, Loss: 2.07497, Surrogate test score: 0.12437
Attacking: Epoch 332, Loss: 2.07454, Surrogate test score: 0.12437
Attacking: Epoch 333, Loss: 2.07410, Surrogate test score: 0.12437
Attacking: Epoch 334, Loss: 2.07366, Surrogate test score: 0.12437
Attacking: Epoch 335, Loss: 2.07322, Surrogate test score: 0.12437
Attacking: Epoch 336, Loss: 2.07278, Surrogate test score: 0.12437
Attacking: Epoch 337, Loss: 2.07235, Surrogate test score: 0.12437
Attacking: Epoch 338, Loss: 2.07191, Surrogate test score: 0.12437
Attacking: Epoch 339, Loss: 2.07147, Surrogate test score: 0.12437
Attacking: Epoch 340, Loss: 2.07106, Surrogate test score: 0.12437
Attacking: Epoch 341, Loss: 2.07062, Surrogate test score: 0.12437
Attacking: Epoch 342, Loss: 2.07019, Surrogate test score: 0.12437
Attacking: Epoch 343, Loss: 2.06977, Surrogate test score: 0.12437
Attacking: Epoch 344, Loss: 2.06935, Surrogate test score: 0.12437
Attacking: Epoch 345, Loss: 2.06894, Surrogate test score: 0.12437
